"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Annotation"
"RUNX1",6.78404004995149e-191,0.432725403304513,0.224,0.068,1.33387795462146e-186,"Monocytes / Macrophages"
"CISD2",7.89247221284505e-191,0.359367154563625,0.334,0.127,1.55181788648959e-186,"Monocytes / Macrophages"
"IFNGR1",1.15765742022095e-190,0.387077198948242,0.575,0.287,2.27618601963844e-186,"Monocytes / Macrophages"
"NIPSNAP2",1.87815147603628e-190,0.283041405626696,0.232,0.07,3.69282143218253e-186,"Monocytes / Macrophages"
"DOCK2",5.05277327683462e-190,0.281201937085325,0.205,0.056,9.93476281691223e-186,"Monocytes / Macrophages"
"RGS19",1.66279285372509e-189,0.315120873845525,0.251,0.079,3.26938330899427e-185,"Monocytes / Macrophages"
"SRGAP2C",6.27352897135324e-189,0.283829761592469,0.197,0.053,1.23350126634747e-184,"Monocytes / Macrophages"
"CCL3L3",1.73667191482379e-188,1.62369691704707,0.144,0.031,3.41464431892654e-184,"Monocytes / Macrophages"
"YBX1",2.01506458157664e-187,0.585666867057035,0.898,0.679,3.96201998029599e-183,"Monocytes / Macrophages"
"BNIP3L1",1.09671428821408e-186,0.510041068855441,0.551,0.28,2.15635963348652e-182,"Monocytes / Macrophages"
"CD811",1.48433079804426e-185,0.47408620706819,0.505,0.249,2.91849121511463e-181,"Monocytes / Macrophages"
"KLF6",3.94471029522844e-185,0.499732355838475,0.864,0.647,7.75608938247815e-181,"Monocytes / Macrophages"
"MOB1A",4.72771991842232e-185,0.426336791617356,0.452,0.202,9.29564290360197e-181,"Monocytes / Macrophages"
"MANBA",2.61678672421309e-184,0.27682079478278,0.201,0.056,5.14512605714777e-180,"Monocytes / Macrophages"
"C20orf27",9.29307825741319e-184,0.360712943080603,0.246,0.079,1.82720504697258e-179,"Monocytes / Macrophages"
"SLC8A1",1.23758233532056e-182,0.304200695573908,0.143,0.03,2.43333438770728e-178,"Monocytes / Macrophages"
"ADIPOR1",1.42116789864038e-182,0.362063467971862,0.338,0.132,2.79430032230672e-178,"Monocytes / Macrophages"
"CAP1",2.416862673723e-182,0.517896689582114,0.706,0.415,4.75203538907416e-178,"Monocytes / Macrophages"
"CFL1",3.35882068656968e-182,0.483001230059506,0.95,0.818,6.6041132339333e-178,"Monocytes / Macrophages"
"HERPUD1",3.42125085460723e-182,0.699188991440806,0.729,0.494,6.72686343032873e-178,"Monocytes / Macrophages"
"LCP1",1.02648907964775e-181,0.283374628950017,0.54,0.24,2.01828282840341e-177,"Monocytes / Macrophages"
"CXorf21",3.72472854878913e-181,0.268187721594149,0.108,0.017,7.32356127262919e-177,"Monocytes / Macrophages"
"ARPC2",3.75017647607387e-181,0.525920237255696,0.877,0.643,7.37359698725645e-177,"Monocytes / Macrophages"
"ADAM9",4.31948396465293e-181,0.385574143893593,0.26,0.089,8.49296937130059e-177,"Monocytes / Macrophages"
"ETV5",8.15407632370992e-181,0.328772863667721,0.142,0.03,1.60325448676784e-176,"Monocytes / Macrophages"
"CKLF",5.33398480545932e-179,0.368075079626169,0.567,0.276,1.04876809244941e-174,"Monocytes / Macrophages"
"TNFRSF1B",1.08398148832392e-178,0.348591464895674,0.308,0.113,2.13132440234249e-174,"Monocytes / Macrophages"
"C5AR2",2.56032519877828e-178,0.296427769357001,0.104,0.016,5.03411140583785e-174,"Monocytes / Macrophages"
"CYTH4",1.40250072161086e-177,0.304308757272432,0.194,0.053,2.75759691883128e-173,"Monocytes / Macrophages"
"MXD1",1.84140770050779e-177,0.406700067548982,0.258,0.088,3.62057582073843e-173,"Monocytes / Macrophages"
"SMIM3",4.00380037696791e-177,0.339932900574074,0.288,0.104,7.87227230119431e-173,"Monocytes / Macrophages"
"SNX6",5.39037427681447e-177,0.415877275559394,0.465,0.216,1.05985539030726e-172,"Monocytes / Macrophages"
"WAS",5.91338741327303e-177,0.255858226840537,0.291,0.102,1.16269023319774e-172,"Monocytes / Macrophages"
"SMIM30",6.79993556273374e-177,0.28391961428955,0.265,0.09,1.33700333034471e-172,"Monocytes / Macrophages"
"BASP1",1.03237357627058e-176,0.322052487280777,0.258,0.087,2.02985292566321e-172,"Monocytes / Macrophages"
"SLC25A5",1.45151754279357e-176,0.502708113042098,0.703,0.415,2.85397379264071e-172,"Monocytes / Macrophages"
"CORO1C",3.10140440048333e-176,0.336501936340898,0.232,0.074,6.09798133223032e-172,"Monocytes / Macrophages"
"COMMD9",6.07575875813653e-176,0.293229470385028,0.246,0.081,1.19461568702481e-171,"Monocytes / Macrophages"
"PGLS",2.75224605697848e-174,0.41281462854111,0.467,0.22,5.41146619723108e-170,"Monocytes / Macrophages"
"SRGAP2B",4.3791679878838e-174,0.290549158601841,0.18,0.048,8.61032009777713e-170,"Monocytes / Macrophages"
"ADAM171",2.29174684040021e-173,0.338004745740301,0.298,0.111,4.50603263759489e-169,"Monocytes / Macrophages"
"CARD16",2.57924519344102e-173,0.258987056222833,0.429,0.182,5.07131189934373e-169,"Monocytes / Macrophages"
"ARRDC3",3.58698729986055e-173,0.503814471583265,0.419,0.191,7.05273442898581e-169,"Monocytes / Macrophages"
"MYO9B",7.22515801479195e-172,0.279796686806831,0.229,0.073,1.42061056886839e-167,"Monocytes / Macrophages"
"SUSD6",2.11845765064966e-171,0.260863599632381,0.197,0.057,4.16531143270736e-167,"Monocytes / Macrophages"
"MMP191",3.08654485943803e-171,0.462434462366752,0.2,0.06,6.06876450262705e-167,"Monocytes / Macrophages"
"CASP1",3.63170939880835e-171,0.287710939422226,0.278,0.098,7.14066701993697e-167,"Monocytes / Macrophages"
"LAMP21",4.04094116590461e-171,0.410838147442931,0.476,0.228,7.94529852040164e-167,"Monocytes / Macrophages"
"GNG5",1.48914170974575e-170,0.493088849995861,0.709,0.421,2.9279504297021e-166,"Monocytes / Macrophages"
"PFN1",8.39341737556429e-170,0.536985060974933,0.939,0.8,1.65031372438345e-165,"Monocytes / Macrophages"
"APH1B",5.27651588560548e-169,0.28172213689618,0.208,0.063,1.03746855342775e-164,"Monocytes / Macrophages"
"RILPL2",2.22034066485522e-168,0.400165103717349,0.46,0.217,4.36563381523834e-164,"Monocytes / Macrophages"
"CMTM7",3.04483106250611e-168,0.266487543344801,0.283,0.102,5.98674683509951e-164,"Monocytes / Macrophages"
"CCL20",3.40030679461199e-168,1.40024949128059,0.222,0.074,6.68568321956609e-164,"Monocytes / Macrophages"
"AGPAT2",7.09374164997437e-168,0.336461677437244,0.277,0.102,1.39477148321796e-163,"Monocytes / Macrophages"
"TUBA1C",7.60846506193939e-168,0.431616603527869,0.428,0.198,1.49597640047852e-163,"Monocytes / Macrophages"
"PLEKHO2",8.36133706409427e-168,0.287282910482076,0.186,0.052,1.64400609354222e-163,"Monocytes / Macrophages"
"ARL6IP1",9.30504901515732e-168,0.283065959585658,0.579,0.294,1.82955873736023e-163,"Monocytes / Macrophages"
"CEBPB1",9.37816369149058e-168,0.702296846038863,0.658,0.392,1.84393454502088e-163,"Monocytes / Macrophages"
"GLIPR1",1.397467138127e-167,0.334235899144019,0.573,0.285,2.74769988698531e-163,"Monocytes / Macrophages"
"LGALS11",1.81611983541352e-167,0.568834798314037,0.949,0.773,3.57085482039007e-163,"Monocytes / Macrophages"
"DCK",9.17977852282158e-167,0.253869576632411,0.234,0.076,1.80492805315718e-162,"Monocytes / Macrophages"
"PLXDC21",1.98973140641119e-166,0.339149461533415,0.423,0.19,3.91220989128568e-162,"Monocytes / Macrophages"
"GABARAP",1.12488836494863e-165,0.29119588331567,0.238,0.08,2.21175550316199e-161,"Monocytes / Macrophages"
"PEPD",1.24328917294936e-165,0.36485254404517,0.345,0.142,2.44455517185303e-161,"Monocytes / Macrophages"
"ATP5MF",1.36914752617352e-165,0.447150489516887,0.513,0.258,2.69201786596237e-161,"Monocytes / Macrophages"
"TALDO1",3.64340933850543e-164,0.469353855438858,0.556,0.295,7.16367144136937e-160,"Monocytes / Macrophages"
"ELL2",5.09048070129492e-164,0.396978148631954,0.414,0.188,1.00089031548861e-159,"Monocytes / Macrophages"
"CAB39",6.45991545417313e-164,0.294300487816281,0.215,0.068,1.27014857659952e-159,"Monocytes / Macrophages"
"FEZ2",6.18149846910392e-163,0.293350409558057,0.335,0.136,1.21540622899521e-158,"Monocytes / Macrophages"
"CYB5R4",8.6522902927067e-161,0.26168098512366,0.212,0.067,1.70121331735199e-156,"Monocytes / Macrophages"
"CMTM3",3.50956560465626e-159,0.33573724204405,0.317,0.127,6.90050789187515e-155,"Monocytes / Macrophages"
"RGS18",6.59373502153153e-159,0.256023030175865,0.12,0.024,1.29646017993353e-154,"Monocytes / Macrophages"
"BAX",2.89209571264123e-158,0.329377655205741,0.495,0.243,5.6864385901952e-154,"Monocytes / Macrophages"
"ITM2B1",3.15782482795794e-158,0.453438077891319,0.946,0.827,6.20891517673091e-154,"Monocytes / Macrophages"
"TNF",1.66863103844278e-157,0.407313860545922,0.199,0.061,3.2808623477862e-153,"Monocytes / Macrophages"
"SEC14L1",1.14425641555294e-155,0.279934121379383,0.331,0.136,2.2498369642602e-151,"Monocytes / Macrophages"
"LYPLA1",1.52002527960304e-154,0.335350962259446,0.279,0.107,2.9886737047555e-150,"Monocytes / Macrophages"
"ATP1B1",5.68741610261355e-154,0.318280063280691,0.197,0.061,1.11825975409588e-149,"Monocytes / Macrophages"
"OSM",1.10740389924615e-152,0.563547055652974,0.156,0.042,2.17737754669778e-148,"Monocytes / Macrophages"
"DUSP6",2.17675666666436e-151,0.504503478886907,0.334,0.145,4.27993895799547e-147,"Monocytes / Macrophages"
"RHOA",2.61150655302858e-151,0.470585010287209,0.821,0.579,5.1347441845648e-147,"Monocytes / Macrophages"
"VSIR",2.94003004815311e-151,0.349363584363689,0.371,0.163,5.78068708067865e-147,"Monocytes / Macrophages"
"SDCCAG8",1.96200884186105e-150,0.289739621116283,0.293,0.117,3.8577017848672e-146,"Monocytes / Macrophages"
"CLTA",1.96468580243596e-150,0.474824416478055,0.645,0.376,3.86296522474959e-146,"Monocytes / Macrophages"
"MEF2C",4.87887821913877e-150,0.373365191839003,0.362,0.162,9.59285035447066e-146,"Monocytes / Macrophages"
"CANX",9.49501328034127e-150,0.403062678848536,0.545,0.292,1.8669095111807e-145,"Monocytes / Macrophages"
"ZNF706",1.18264981047865e-149,0.438990824395618,0.568,0.31,2.32532605736312e-145,"Monocytes / Macrophages"
"NOP10",2.49463350525227e-149,0.54852367028094,0.668,0.412,4.90494839802702e-145,"Monocytes / Macrophages"
"SRD5A3",3.77321970382646e-149,0.265150557677575,0.169,0.049,7.41890458166359e-145,"Monocytes / Macrophages"
"NAA20",4.27286766669138e-149,0.350296521079304,0.39,0.178,8.40131240624858e-145,"Monocytes / Macrophages"
"CD36",4.53932949705287e-149,0.602162506654625,0.205,0.07,8.92522965710536e-145,"Monocytes / Macrophages"
"SERPINB1",4.71455438155089e-149,0.316068659776209,0.55,0.286,9.26975682500536e-145,"Monocytes / Macrophages"
"UBALD2",5.85690018681072e-147,0.28669432629523,0.261,0.098,1.15158371473072e-142,"Monocytes / Macrophages"
"CD631",5.54834718272326e-146,0.399293674941333,0.959,0.756,1.09091602306705e-141,"Monocytes / Macrophages"
"ADM1",6.01205193361191e-145,0.329758491874863,0.322,0.136,1.18208965118677e-140,"Monocytes / Macrophages"
"CLEC2B",9.34018805767567e-144,0.341105808907604,0.621,0.333,1.83646777590019e-139,"Monocytes / Macrophages"
"LAMTOR4",1.04113780909161e-143,0.42945061315041,0.747,0.474,2.04708516023591e-139,"Monocytes / Macrophages"
"MPHOSPH6",1.45374448261816e-143,0.258100989920894,0.231,0.082,2.85835240172384e-139,"Monocytes / Macrophages"
"PNPLA6",1.52272414781603e-143,0.25620665872924,0.155,0.043,2.99398021943588e-139,"Monocytes / Macrophages"
"MAP1LC3B",1.64163781496569e-143,0.434123982145861,0.662,0.398,3.22778827178554e-139,"Monocytes / Macrophages"
"GADD45B1",2.07121496915813e-143,0.524117838886518,0.849,0.653,4.07242287235871e-139,"Monocytes / Macrophages"
"MCL1",8.45721603757895e-142,0.329727721828243,0.817,0.557,1.66285781730877e-137,"Monocytes / Macrophages"
"DPYSL21",1.46956348524768e-141,0.372154302338268,0.426,0.208,2.88945572469398e-137,"Monocytes / Macrophages"
"CPEB4",3.44468715095934e-141,0.278022110000608,0.203,0.068,6.77294387621625e-137,"Monocytes / Macrophages"
"SKAP2",4.4056668121203e-141,0.361099564574261,0.378,0.176,8.66242208599093e-137,"Monocytes / Macrophages"
"COX5A",6.33120060459895e-141,0.414628273109987,0.597,0.338,1.24484066287625e-136,"Monocytes / Macrophages"
"CD44",8.68764313568431e-141,0.410749984643775,0.747,0.459,1.70816439333825e-136,"Monocytes / Macrophages"
"MT-CO2",5.77117969711517e-140,0.302557531544938,0.977,0.971,1.13472935204678e-135,"Monocytes / Macrophages"
"ATF6",5.95212545727381e-140,0.28086055983198,0.263,0.102,1.17030690740918e-135,"Monocytes / Macrophages"
"ABL21",1.49964777539997e-139,0.408187820433085,0.279,0.114,2.94860745599142e-135,"Monocytes / Macrophages"
"ATP1B3",8.21804421331092e-139,0.503594895727728,0.615,0.37,1.61583185322119e-134,"Monocytes / Macrophages"
"SH3BGRL3",9.12849449706026e-138,0.546156537053871,0.919,0.75,1.79484458801199e-133,"Monocytes / Macrophages"
"INSIG1",1.0787041997331e-137,0.699030898883978,0.307,0.138,2.12094819751522e-133,"Monocytes / Macrophages"
"CYP27A11",1.93117689160865e-137,0.478524037323294,0.235,0.09,3.79708000428093e-133,"Monocytes / Macrophages"
"BACH1",4.38932489172008e-137,0.285877693349379,0.223,0.08,8.63029060210002e-133,"Monocytes / Macrophages"
"PYGL",5.20494034535326e-137,0.251665160537395,0.174,0.054,1.02339537070336e-132,"Monocytes / Macrophages"
"ARL8B",7.11154742630623e-137,0.315340924675478,0.25,0.097,1.39827245496033e-132,"Monocytes / Macrophages"
"NANS",1.23990606391328e-136,0.289124822953282,0.368,0.169,2.4379033028663e-132,"Monocytes / Macrophages"
"IRAK3",4.65527363696209e-136,0.282358582738058,0.237,0.089,9.15319902499486e-132,"Monocytes / Macrophages"
"C21",6.65125557581782e-136,0.346150352497248,0.197,0.067,1.3077698713173e-131,"Monocytes / Macrophages"
"RGL1",1.88204970316177e-135,0.27855752958636,0.126,0.031,3.70048612635667e-131,"Monocytes / Macrophages"
"CHMP1B",7.72572252068553e-135,0.498048344997641,0.524,0.293,1.51903156201719e-130,"Monocytes / Macrophages"
"SMCO4",1.34275503934248e-134,0.301144935808585,0.201,0.07,2.64012495835518e-130,"Monocytes / Macrophages"
"APH1A",5.93563430649338e-134,0.259275625641981,0.393,0.184,1.16706441734273e-129,"Monocytes / Macrophages"
"CITED2",7.03767332531517e-134,0.326763524728676,0.36,0.165,1.38374732922347e-129,"Monocytes / Macrophages"
"CORO1B",1.24762861907016e-133,0.262563800225482,0.394,0.185,2.45308739081574e-129,"Monocytes / Macrophages"
"BCAP31",1.82793712445652e-133,0.410017756687193,0.521,0.287,3.59408997410641e-129,"Monocytes / Macrophages"
"GUSB1",2.05590464456912e-133,0.275002877540344,0.33,0.146,4.0423197121518e-129,"Monocytes / Macrophages"
"RAC11",7.34469172623441e-133,0.508792547108573,0.71,0.444,1.44411328721221e-128,"Monocytes / Macrophages"
"METRNL",1.64760101783282e-132,0.349939694905852,0.247,0.097,3.23951312126289e-128,"Monocytes / Macrophages"
"SFT2D1",1.89948366631621e-132,0.333648438958492,0.437,0.219,3.73476478471094e-128,"Monocytes / Macrophages"
"POMP",5.17089118284431e-132,0.495299247695705,0.792,0.54,1.01670062437085e-127,"Monocytes / Macrophages"
"DNPH1",8.81826431201498e-130,0.309377178211506,0.291,0.124,1.73384712902839e-125,"Monocytes / Macrophages"
"C9orf72",1.07228148553064e-129,0.314088603905887,0.207,0.074,2.10831985685034e-125,"Monocytes / Macrophages"
"PHLDA1",1.16674064811951e-129,0.36792339871063,0.357,0.164,2.29404546233259e-125,"Monocytes / Macrophages"
"RIN2",5.08225862478568e-129,0.279314367262597,0.201,0.071,9.99273690805361e-125,"Monocytes / Macrophages"
"LAMTOR1",6.07545742223411e-129,0.383506567389627,0.577,0.328,1.19455643835967e-124,"Monocytes / Macrophages"
"PPIF",4.17810502030766e-128,0.270458685986829,0.196,0.068,8.21499009092891e-124,"Monocytes / Macrophages"
"TMEM219",4.52488342959903e-128,0.349292743436001,0.554,0.306,8.89682579927762e-124,"Monocytes / Macrophages"
"PDGFC",6.11411159010927e-128,0.253107966716314,0.108,0.025,1.20215662084728e-123,"Monocytes / Macrophages"
"PPP1R15A",1.26643350212455e-127,0.443542129588794,0.801,0.598,2.49006155187729e-123,"Monocytes / Macrophages"
"FES",5.13170351585596e-127,0.27698965182491,0.162,0.051,1.0089955452876e-122,"Monocytes / Macrophages"
"KDM6B",8.49375642625857e-127,0.303679934390529,0.373,0.176,1.67004238853096e-122,"Monocytes / Macrophages"
"NFKB1",1.09013796426786e-126,0.309530439001007,0.26,0.106,2.14342926534347e-122,"Monocytes / Macrophages"
"ACSL3",2.16943452861891e-126,0.27792115797429,0.29,0.124,4.2655421701705e-122,"Monocytes / Macrophages"
"ATP5PD",5.19191789424512e-125,0.288577330587528,0.468,0.24,1.02083489636647e-120,"Monocytes / Macrophages"
"BEX4",1.06059887076946e-124,0.332615076926742,0.366,0.174,2.08534949970692e-120,"Monocytes / Macrophages"
"TCN2",1.23981224858904e-124,0.282698935021545,0.217,0.081,2.43771884317577e-120,"Monocytes / Macrophages"
"CAPZA1",1.43613733627037e-123,0.322942898039995,0.503,0.27,2.8237332305748e-119,"Monocytes / Macrophages"
"SERPINB9",2.90318869302258e-123,0.336362499380349,0.28,0.119,5.708249608221e-119,"Monocytes / Macrophages"
"NRP1",6.02197077507174e-123,0.27783126498829,0.191,0.067,1.18403989379461e-118,"Monocytes / Macrophages"
"ATG3",9.45583748322033e-123,0.288866881497941,0.351,0.164,1.85920676595078e-118,"Monocytes / Macrophages"
"PARVB",1.10852386841927e-122,0.286925114925282,0.218,0.083,2.17957963008597e-118,"Monocytes / Macrophages"
"GYPC",5.40125018421861e-122,0.393403459623852,0.593,0.347,1.06199381122106e-117,"Monocytes / Macrophages"
"GLRX1",1.14763910619649e-121,0.401377767978093,0.521,0.288,2.25648801060353e-117,"Monocytes / Macrophages"
"EGR2",2.57045453851124e-121,0.324538956342347,0.135,0.038,5.0540277136208e-117,"Monocytes / Macrophages"
"SEC11A",5.00718931778221e-121,0.370245294393631,0.667,0.41,9.84513563662339e-117,"Monocytes / Macrophages"
"PTGS2",1.19243879263171e-120,0.422717637397094,0.195,0.072,2.34457315407247e-116,"Monocytes / Macrophages"
"CAPZB",7.45219536740653e-120,0.401177784926978,0.731,0.481,1.46525065313947e-115,"Monocytes / Macrophages"
"SSR1",1.95820815632851e-117,0.287830222932989,0.4,0.201,3.85022887697311e-113,"Monocytes / Macrophages"
"CD91",4.87399130222698e-117,0.439109873022611,0.704,0.479,9.58324169843869e-113,"Monocytes / Macrophages"
"STX12",1.03056224764227e-115,0.259510896673002,0.323,0.15,2.02629149131423e-111,"Monocytes / Macrophages"
"NDUFB5",1.57758340279948e-115,0.305518398722172,0.465,0.25,3.10184448658433e-111,"Monocytes / Macrophages"
"RIT1",3.44077816921489e-115,0.250985639066878,0.22,0.086,6.76525803631031e-111,"Monocytes / Macrophages"
"CAPZA2",8.85046035495655e-115,0.273004471142346,0.635,0.374,1.74017751499156e-110,"Monocytes / Macrophages"
"PRDX3",1.32274090402467e-113,0.298929953485037,0.403,0.206,2.60077316549331e-109,"Monocytes / Macrophages"
"SPG21",4.34407395968143e-113,0.320174476677306,0.304,0.141,8.54131821952562e-109,"Monocytes / Macrophages"
"TCOF1",8.43007898127013e-113,0.257846726823145,0.162,0.054,1.65752212929733e-108,"Monocytes / Macrophages"
"YWHAH",2.16725193126769e-112,0.454620133515533,0.439,0.239,4.26125074725852e-108,"Monocytes / Macrophages"
"NDUFS7",2.93863479103153e-112,0.283855058906336,0.496,0.272,5.77794372612619e-108,"Monocytes / Macrophages"
"LRRFIP1",3.31795182212265e-111,0.335183131951451,0.615,0.363,6.52375687265755e-107,"Monocytes / Macrophages"
"CLTC",1.29748212784494e-110,0.3353326307224,0.283,0.13,2.55110935976872e-106,"Monocytes / Macrophages"
"ATP5MC3",7.7201681268901e-109,0.316745822028798,0.482,0.261,1.51793945710913e-104,"Monocytes / Macrophages"
"DPP71",3.35107899243784e-108,0.259918763887696,0.509,0.284,6.58889151493129e-104,"Monocytes / Macrophages"
"PABPC1",7.37422696697328e-108,0.320625442117704,0.858,0.662,1.44992050624629e-103,"Monocytes / Macrophages"
"ACTR3",1.99137756950997e-107,0.286899817321116,0.554,0.316,3.9154465771705e-103,"Monocytes / Macrophages"
"ANXA21",1.0218634184935e-106,0.389019666943909,0.873,0.648,2.00918785344191e-102,"Monocytes / Macrophages"
"TMEM70",3.82242171682576e-106,0.271979010965883,0.314,0.148,7.51564557962281e-102,"Monocytes / Macrophages"
"HSBP11",1.02239558257595e-105,0.320843777565844,0.572,0.338,2.01023419446083e-101,"Monocytes / Macrophages"
"PGD",1.90951224046013e-103,0.265195278264045,0.232,0.098,3.7544829671927e-99,"Monocytes / Macrophages"
"ATP6AP21",3.05064172859145e-103,0.348785831161554,0.637,0.399,5.99817176675651e-99,"Monocytes / Macrophages"
"RNPEP",3.00044359423769e-102,0.261431643873847,0.222,0.093,5.89947219499014e-98,"Monocytes / Macrophages"
"APLP21",4.57155366342391e-102,0.31738444990958,0.667,0.418,8.9885888130241e-98,"Monocytes / Macrophages"
"PPP1CA",8.79210644727253e-102,0.26899561448856,0.511,0.288,1.72870396966273e-97,"Monocytes / Macrophages"
