"","ciri2_ids","dcc_ids"
"2541",NA,"chr17:79352356-79391846"
"2542",NA,"chr4:152921913-152925673"
"2543",NA,"chr12:40329454-40332371"
"2544",NA,"chr10:626473-633049"
"2545",NA,"chr5:12145855-12145899"
"2546",NA,"chr13:113832448-113840267"
"2547",NA,"chr2:49146786-49170023"
"2548",NA,"chr18:81418662-81428974"
"2549",NA,"chr8:70339051-70347005"
"2550",NA,"chr5:60591600-60597799"
"2551",NA,"chr16:14184372-14186953"
"2552",NA,"chr2:247949321-247953357"
"2553",NA,"chr5:36566782-36596726"
"2554",NA,"chr9:113534327-113546234"
"2555",NA,"chr1:127025462-127025957"
"2556",NA,"chr17:36602134-36627167"
"2557",NA,"chr3:162841402-162841778"
"2558",NA,"chr9:94463647-94504892"
"2559",NA,"chr15:37171042-37182319"
"2560",NA,"chr1:276011500-276141673"
"2561",NA,"chr11:79611540-79667277"
"2562",NA,"chr17:75596939-75616081"
"2563",NA,"chr20:14319170-14375435"
"2564",NA,"chr1:6804365-6816920"
"2565",NA,"chr5:73961475-73976112"
"2566",NA,"chrMT:14797-15087"
"2567",NA,"chr14:64742511-64994485"
"2568",NA,"chr2:128562842-128636580"
"2569",NA,"chrMT:7998-8076"
"2570",NA,"chr14:45668936-45679917"
"2571",NA,"chr1:198801175-198801693"
"2572",NA,"chr3:94710549-94724521"
"2573",NA,"chr12:5414844-5502490"
"2574",NA,"chr14:60573253-60586776"
"2575",NA,"chrMT:14921-15078"
"2576",NA,"chr14:16363030-16364311"
"2577",NA,"chr8:104192886-104202285"
"2578",NA,"chr6:2599223-2605598"
"2579",NA,"chr4:95892497-95912787"
"2580",NA,"chr19:34249087-34312530"
"2581",NA,"chr2:20507150-20531444"
"2582",NA,"chr16:10782168-10802548"
"2583",NA,"chr11:68722906-68725314"
"2584",NA,"chr14:44036919-44051943"
"2585",NA,"chr9:67242046-67257543"
"2586",NA,"chr4:96732007-96787475"
"2587",NA,"chr1:221158121-221158233"
"2588",NA,"chr1:221158116-221158198"
"2589",NA,"chr4:181910549-181913546"
"2590",NA,"chr17:84855705-84901793"
"2591",NA,"chr9:61618320-61623019"
"2592",NA,"chr1:221158106-221158206"
"2593",NA,"chr1:140044382-140158228"
"2594",NA,"chr7:35079420-35095720"
"2595",NA,"chrY:562326-562757"
"2596",NA,"chr7:73834044-73848871"
"2597",NA,"chr18:24429848-24436662"
"2598",NA,"chr1:221192972-221193334"
"2599",NA,"chr9:92859987-92880445"
"2600",NA,"chr19:37135068-37156867"
"2601",NA,"chr5:155850980-155851664"
"2602",NA,"chr17:5511386-5548199"
"2603",NA,"chrX:123718252-123720910"
"2604",NA,"chr1:79945447-79946090"
"2605",NA,"chr17:9660723-9661164"
"2606",NA,"chr2:202479064-202480189"
"2607",NA,"chrX:144328480-144330480"
"2608",NA,"chr4:168499186-168517342"
"2609",NA,"chr2:113124837-113174590"
"2610",NA,"chr8:64724416-64749357"
"2611",NA,"chr14:106153575-106161579"
"2612",NA,"chr7:118685128-118884100"
"2613",NA,"chr17:6857810-6864981"
"2614",NA,"chr17:79324086-79324260"
"2615",NA,"chr1:157422218-157440238"
"2616",NA,"chr13:68731139-68749788"
"2617",NA,"chr15:70790038-70803614"
"2618",NA,"chr8:18588065-18588652"
"2619",NA,"chr9:94463647-94481682"
"2620",NA,"chr15:23840157-23871649"
"2621",NA,"chr16:54080267-54093004"
"2622",NA,"chr3:148167095-148173002"
"2623",NA,"chr6:3116549-3130068"
"2624",NA,"chr17:79761095-79789485"
"2625",NA,"chr17:57031709-57067679"
"2626",NA,"chr2:61054405-61054772"
"2627",NA,"chr5:171934969-171935318"
"2628",NA,"chr16:26623728-26633439"
"2629",NA,"chr3:123819852-123833222"
"2630",NA,"chr17:5514017-5571375"
"2631",NA,"chr6:76599297-76608864"
"2632",NA,"chr10:48728451-48753281"
"2633",NA,"chr1:221158096-221158189"
"2634",NA,"chr1:11911627-11913610"
"2635",NA,"chr5:73923649-73951450"
"2636",NA,"chr13:73577420-73579409"
"2637",NA,"chr1:221158166-221158233"
"2638",NA,"chr4:117422680-117436312"
"2639",NA,"chr3:136874645-136896550"
"2640",NA,"chr4:158242270-158244493"
"2641",NA,"chr14:82239645-82240095"
"2642",NA,"chr1:142434488-142434993"
"2643",NA,"chr4:49207203-49220556"
"2644",NA,"chr19:49158646-49159228"
"2645",NA,"chr2:231383147-231409493"
"2646",NA,"chrX:52581092-52617512"
"2647",NA,"chr9:92325183-92327598"
"2648",NA,"chrX:119124012-119124100"
"2649",NA,"chr15:23792824-23793342"
"2650",NA,"chrY:523566-532697"
"2651",NA,"chr18:61308852-61311205"
"2652",NA,"chr13:98386342-98399944"
"2653",NA,"chr4:168514863-168517342"
"2654",NA,"chr8:124353233-124355370"
"2655",NA,"chr1:137247124-137264458"
"2656",NA,"chr16:76045442-76070467"
"2657",NA,"chr13:35597462-35669017"
"2658",NA,"chr4:115104274-115142108"
"2659",NA,"chr12:48847115-48847451"
"2660",NA,"chr14:33340160-33340976"
"2661",NA,"chr12:47286246-47292049"
"2662",NA,"chr9:1442054-1485363"
"2663",NA,"chr9:81232085-81233665"
"2664",NA,"chr10:805713-835214"
"2665",NA,"chr7:59556898-59587384"
"2666",NA,"chr3:71788186-71800225"
"2667",NA,"chr18:70254197-70255206"
"2668",NA,"chr1:198429807-198432232"
"2669",NA,"chr16:19734284-19735661"
"2670",NA,"chr1:221158097-221158253"
"2671",NA,"chr5:117620103-117660999"
"2672",NA,"chr7:76837537-76845975"
"2673",NA,"chr2:34491471-34517560"
"2674",NA,"NW_007906222.1:10542-12949"
"2675",NA,"chr17:5511386-5571375"
"2676",NA,"chr5:7777226-7818087"
"2677",NA,"chr3:21721366-21736929"
"2678",NA,"chr1:177253849-177254818"
"2679",NA,"chr8:48583631-48597919"
"2680",NA,"chr2:172370524-172370653"
"2681",NA,"chr7:95160663-95173717"
"2682",NA,"chr13:109457218-109471561"
"2683",NA,"chr11:83225853-83225946"
"2684",NA,"chr19:25886356-25886812"
"2685",NA,"chr15:25905491-25921639"
"2686",NA,"chr6:144211592-144220875"
"2687",NA,"chr4:56642814-56643659"
"2688",NA,"chr12:24212377-24212412"
"2689",NA,"chr7:26522315-26526603"
"2690",NA,"chr16:7438795-7463395"
"2691",NA,"chr17:5532157-5571375"
"2692",NA,"chr4:181372550-181375305"
"2693",NA,"chr1:221158124-221158206"
"2694",NA,"chr5:48574660-48591948"
"2695",NA,"chr6:49198513-49249726"
"2696",NA,"chr12:24996179-24996836"
"2697",NA,"chr1:225201273-225210797"
"2698",NA,"chr3:81121255-81143240"
"2699",NA,"chr8:85278854-85285823"
"2700",NA,"chr1:244630341-244728217"
"2701",NA,"chr8:26267895-26271172"
"2702",NA,"chr18:69647502-69657373"
"2703",NA,"chr6:76096955-76097860"
"2704",NA,"chr3:11207543-11215339"
"2705",NA,"chr19:38057557-38062193"
"2706",NA,"chr13:76979427-77004245"
"2707",NA,"chr4:57387152-57396104"
"2708",NA,"chr16:47896917-47910476"
"2709",NA,"chr20:27278618-27279990"
"2710",NA,"chr3:155219138-155219354"
"2711",NA,"chr17:24032670-24045965"
"2712",NA,"chr7:140415223-140417547"
"2713",NA,"chr15:38217599-38244652"
"2714",NA,"chr17:81177595-81187710"
"2715",NA,"chr16:71849834-71853546"
"2716",NA,"chr2:49109238-49112006"
"2717",NA,"chr2:174336860-174342089"
"2718",NA,"chr1:89079209-89081286"
"2719",NA,"chr11:79445543-79446214"
"2720",NA,"chr11:83225851-83225944"
"2721",NA,"chr2:189383399-189395748"
"2722",NA,"chr10:48165219-48194542"
"2723",NA,"chr8:94725468-94730732"
"2724",NA,"chr14:84742438-84766181"
"2725",NA,"chr17:79367996-79561626"
"2726",NA,"chr17:63847963-63879166"
"2727",NA,"chr17:53963185-53966929"
"2728",NA,"chr4:7695555-7707693"
"2729",NA,"chr4:87186852-87193410"
"2730",NA,"chr19:43034247-43034862"
"2731",NA,"chr7:79934111-79936460"
"2732",NA,"chr7:704293-706680"
"2733",NA,"chr10:89213652-89214852"
"2734",NA,"chr11:34631080-34646928"
"2735",NA,"chr10:574395-593608"
"2736",NA,"chr2:226978148-226978189"
"2737",NA,"chr13:80811999-80847470"
"2738",NA,"chr10:108055097-108321594"
"2739",NA,"chr8:78229134-78233432"
"2740",NA,"chr10:106272609-106282178"
"2741",NA,"chr12:1793318-1793869"
"2742",NA,"chrX:10452962-10454311"
"2743",NA,"chr1:221158152-221158521"
"2744",NA,"chr10:48881490-48881717"
"2745",NA,"chr9:113464764-113464804"
"2746",NA,"chr10:66891013-66900528"
"2747",NA,"chr11:87574249-87591013"
"2748",NA,"chr10:14560970-14577329"
"2749",NA,"chr1:244657648-244664389"
"2750",NA,"chr3:113288394-113292071"
"2751",NA,"chr8:28018432-28026404"
"2752",NA,"chr4:28474639-28495139"
"2753",NA,"chr1:127881908-127887913"
"2754",NA,"chrX:68338536-68352920"
"2755",NA,"chr2:128562842-128636642"
"2756",NA,"chr2:22950023-22964734"
"2757",NA,"chr2:247858119-247883725"
"2758",NA,"chr5:7763385-7780390"
"2759",NA,"chr9:30314001-30322372"
"2760",NA,"chr12:24991052-24992256"
"2761",NA,"chr3:3512475-3517163"
"2762",NA,"chr1:278580846-278594581"
"2763",NA,"chrX:51958187-52057975"
"2764",NA,"chr2:61301866-61319541"
"2765",NA,"chrX:51713405-51794841"
"2766",NA,"chr6:129621583-129660096"
"2767",NA,"chr13:56114438-56183125"
"2768",NA,"chr5:77106304-77114667"
"2769",NA,"chr15:469053-543048"
"2770",NA,"chr3:123825681-123833222"
"2771",NA,"chr1:86952691-86962319"
"2772",NA,"chr5:7777226-7798747"
"2773",NA,"chr13:60462943-60473062"
"2774",NA,"chr2:206956638-206976810"
"2775",NA,"chr9:113814772-113824634"
"2776",NA,"chr5:151345946-151346512"
"2777",NA,"chr17:79573257-79575914"
"2778",NA,"chr1:175252582-175284224"
"2779",NA,"chr2:104760913-104774141"
"2780",NA,"chr9:20826561-20849380"
"2781",NA,"chr2:187525295-187532740"
"2782",NA,"chr10:73854212-73857079"
"2783",NA,"chr15:108315938-108318732"
"2784",NA,"chr8:56605227-56610608"
"2785",NA,"chr1:90162702-90163689"
"2786",NA,"chr11:79529343-79611741"
"2787",NA,"chr2:247949324-247953356"
"2788",NA,"chr9:37099083-37134593"
"2789",NA,"chr16:71013767-71016529"
"2790",NA,"chr11:89293785-89332868"
"2791",NA,"chr1:37982216-38529247"
"2792",NA,"chr12:30082881-30083826"
"2793",NA,"chr17:85727609-85727794"
"2794",NA,"chr9:41309609-41311450"
"2795",NA,"chr17:37911319-37913118"
"2796",NA,"chr4:155716221-155718729"
"2797",NA,"chr11:69612620-69655458"
"2798",NA,"chr3:63717453-63756786"
"2799",NA,"chr5:138433397-138449955"
"2800",NA,"chr2:120518895-120524977"
"2801",NA,"chr6:115474914-115513406"
"2802",NA,"chr17:34787652-34799549"
"2803",NA,"chr5:167455211-167455676"
"2804",NA,"chr17:79382994-79612177"
"2805",NA,"chr2:218919131-218929338"
"2806",NA,"chr2:62955690-62973365"
"2807",NA,"chr2:11780889-11790870"
"2808",NA,"chr8:60441497-60443706"
"2809",NA,"chr10:106282338-106296120"
"2810",NA,"chr2:226925637-226942478"
"2811",NA,"chr2:28986099-29006321"
"2812",NA,"chr8:23508992-23560371"
"2813",NA,"chr3:44500847-44522988"
"2814",NA,"chr3:64554659-64556084"
"2815",NA,"chr20:5972508-5975676"
"2816",NA,"chr8:82334237-82340165"
"2817",NA,"chr7:137216397-137281978"
"2818",NA,"chr1:175700307-175720685"
"2819",NA,"chr5:62081720-62094338"
"2820",NA,"chr17:86870495-86919670"
"2821",NA,"chr12:6992801-7011620"
"2822",NA,"chr13:41898165-41907307"
"2823",NA,"chr11:79608284-79608423"
"2824",NA,"chr9:71262302-71271908"
"2825",NA,"chr18:17404077-17496916"
"2826",NA,"chr6:91933750-91961861"
"2827",NA,"chr17:79740146-79789485"
"2828",NA,"chr12:51582921-51584301"
"2829",NA,"chr5:116593430-116680384"
"2830",NA,"chr1:20961258-20962540"
"2831",NA,"chr18:48443339-48443646"
"2832",NA,"chr15:51936366-51954838"
"2833",NA,"chr17:90327972-90334785"
"2834",NA,"chr8:64205386-64233082"
"2835",NA,"chr11:84632585-84638229"
"2836",NA,"chr5:74785868-74786848"
"2837",NA,"chr15:104262027-104270252"
"2838",NA,"chr9:111597035-111756949"
"2839",NA,"chr13:99142309-99146830"
"2840",NA,"chr2:247836113-247858291"
"2841",NA,"chr12:29985632-29988732"
"2842",NA,"chr6:21283827-21288551"
"2843",NA,"chr4:66322916-66340458"
"2844",NA,"chr8:53075010-53143722"
"2845",NA,"chr18:77466020-77489468"
"2846",NA,"chr5:132379454-133067054"
"2847",NA,"chr5:156527284-156527822"
"2848",NA,"chr2:20507150-20555751"
"2849",NA,"chr3:123299120-123308032"
"2850",NA,"chr9:30314001-30334017"
"2851",NA,"chr17:79609613-79612177"
"2852",NA,"chr3:11167975-11168835"
"2853",NA,"chr5:172997133-172997531"
"2854",NA,"chr17:77176705-77178100"
"2855",NA,"chr1:249715145-249787624"
"2856",NA,"chr8:70194477-70206310"
"2857",NA,"chr6:144211592-144275272"
