"ID","MA2","MA4","MA5","MA7","SA25","SA28","SA30","SA32","HA17","HA18","HA19","N-1","N-2","N-3","N-4"
"chr5:8808346-8810643",0,0,0,0,0,0,0,0,0,2,2,4,6,2,3
"chr8:59736470-59745377",0,2,0,2,2,2,2,4,4,2,0,8,10,5,4
"chr1:218880619-218883236",12,5,0,5,0,0,0,0,0,0,0,0,0,8,5
"chr16:79742813-79752370",0,0,8,0,0,0,0,0,2,2,3,0,6,3,2
"chr1:84060848-84061187",4,4,0,0,0,0,0,3,3,0,0,3,3,0,0
"chr1:167260358-167276543",0,0,3,7,0,0,4,0,0,0,3,6,3,0,4
"chr6:125523808-125569718",8,5,6,3,7,4,5,4,6,7,0,4,7,6,7
"chr2:86868285-86964272",7,8,10,2,2,6,6,3,19,19,14,6,10,5,9
"chr5:144931944-144932532",3,0,5,3,9,0,0,0,14,5,4,5,0,4,6
"chrX:52244160-52323791",0,0,0,0,0,0,0,2,0,0,0,4,4,0,0
"chr11:69785001-69896883",2,5,0,3,0,0,0,0,0,0,0,3,0,0,0
"chr9:65019533-65040855",0,0,0,0,0,0,2,0,0,5,4,7,5,7,5
"chr11:34631080-34738852",10,6,6,3,6,3,11,4,13,5,2,9,16,15,18
"chr16:70699699-70705130",0,0,0,0,3,0,0,0,0,3,2,3,0,0,0
"chr10:81798931-81799587",6,2,6,0,2,4,3,3,4,8,0,0,9,3,0
"chr1:263633065-263633397",2,5,5,0,5,0,0,2,0,8,2,4,5,3,5
"chr1:43797777-43806044",2,0,2,5,0,0,0,0,0,0,2,0,0,0,0
"chr18:2005294-2032491",6,0,0,0,5,2,0,3,2,4,4,2,3,3,0
"chr8:94152174-94161099",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"chr14:84739856-84766181",21,0,0,0,0,7,9,0,14,0,0,4,0,3,9
"chr13:26826515-26836657",3,4,0,0,3,0,6,2,5,7,2,0,0,3,4
"chr8:131890854-131899240",0,0,0,0,3,0,0,0,4,0,0,0,6,0,3
"chr14:4154610-4198845",0,0,0,0,0,0,0,0,0,0,0,3,3,0,2
"chr1:41834768-41838187",0,4,2,0,0,0,0,0,0,4,3,0,5,0,2
"chr8:53049320-53143722",0,0,4,2,0,2,0,0,0,2,0,4,0,0,4
"chr2:206563072-206570833",3,0,3,5,0,0,8,2,0,6,3,4,5,3,5
"chr11:68652290-68672983",8,0,4,0,3,3,0,0,3,6,6,6,6,2,4
"chr18:2445774-2446986",20,2,8,3,14,5,3,6,6,17,6,15,12,15,25
"chr3:62666948-62675261",7,10,8,3,7,0,2,7,5,3,3,5,6,5,7
"chr8:13066201-13069542",0,0,0,0,0,0,0,0,0,13,3,6,0,3,0
"chr1:216370170-216382773",10,2,2,5,2,0,6,0,0,2,0,8,2,9,3
"chr3:71788186-71826755",0,0,0,4,0,4,0,0,5,3,2,0,0,0,0
"chrX:984901-990236",9,2,3,2,3,0,3,3,5,3,3,3,2,3,4
"chr2:202479064-202493972",6,0,2,3,2,0,5,2,0,5,5,5,0,0,3
"chr3:112871181-112878538",3,0,2,0,0,0,0,0,4,2,0,0,0,4,0
"chr2:113177840-113192625",11,9,8,0,10,3,5,4,6,11,3,4,6,4,4
"chr2:34491467-34503654",17,11,11,16,6,6,11,7,7,5,8,9,9,12,11
"chr17:79373151-79391846",0,5,0,3,2,0,0,0,0,0,2,0,0,2,4
"chr5:160127430-160128210",0,0,0,5,7,0,7,2,5,0,0,0,9,0,9
"chr12:39423519-39432256",3,0,0,0,3,0,0,0,4,3,0,2,2,0,3
"chr11:68722906-68730129",11,2,2,2,3,5,2,10,5,9,7,7,11,4,6
"chr10:63332239-63332486",4,0,0,0,0,2,5,2,7,5,2,0,6,3,0
"chr13:34399886-34400364",5,0,4,0,2,3,6,3,3,2,0,4,2,5,0
"chr9:119615345-119617261",2,0,0,0,4,0,0,6,0,4,0,0,13,3,7
"chr6:72555054-72565752",0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"chr18:69654505-69657373",9,9,4,6,3,8,11,5,5,19,8,14,11,10,6
"chr4:38263240-38271681",8,0,4,0,5,5,7,0,5,7,4,16,12,11,12
"chr15:6464170-6464312",3,2,6,0,2,2,0,3,0,0,0,3,0,0,0
"chr5:100640453-100640984",6,0,4,0,0,0,7,6,0,2,7,3,0,4,0
"chr17:5513194-5606503",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"chr12:37625064-37629278",0,0,4,0,0,0,0,0,0,0,0,0,3,2,2
"chr5:102432516-102434485",0,3,8,2,4,2,0,0,10,13,5,5,4,0,0
"chr13:101732743-101738842",0,0,2,3,4,2,3,2,3,0,3,7,4,0,8
"chr6:60510419-60512517",0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
"chr6:125523808-125524984",5,3,6,3,7,8,13,5,8,5,7,10,16,10,3
"chr4:174720692-174730142",5,0,4,0,5,0,0,0,6,0,0,0,7,2,3
"chr2:123597469-123600232",0,0,0,0,4,6,2,0,6,2,5,3,0,0,3
"chr3:60744743-60748589",0,0,0,0,0,0,3,0,0,4,0,11,0,4,8
"chr17:63847963-63879166",2,3,3,0,0,4,0,0,2,0,0,3,3,3,3
"chr1:136017017-136017482",0,3,0,3,0,0,5,0,3,2,0,0,0,0,0
"chr2:20488617-20626804",0,0,0,0,0,0,0,0,0,3,2,3,0,3,0
"chr3:160491308-160495240",4,3,3,3,0,3,0,5,3,0,0,8,8,2,6
"chr4:96732982-96745521",14,7,9,7,6,4,9,2,19,13,13,20,21,26,26
"chr3:175512077-175527973",3,6,0,2,2,2,0,3,3,0,3,2,9,3,7
"chr1:128978104-128978649",6,6,9,9,3,0,2,2,6,5,2,5,10,15,3
"chr4:168260038-168267184",4,4,3,6,0,3,10,2,0,10,14,10,7,3,7
"chr20:7363740-7372069",5,3,2,2,3,6,12,5,5,6,3,7,6,6,5
"chr5:167014847-167016955",4,7,0,0,0,0,5,0,2,4,0,0,7,7,0
"chr14:85059667-85061960",3,0,0,0,6,3,5,0,4,6,3,2,4,5,5
"chr6:21796913-21827554",3,0,3,2,2,0,3,0,3,0,0,0,0,0,0
"chr7:140533891-140536242",5,5,0,3,0,2,0,0,4,0,0,0,2,0,0
"chr9:113386175-113416653",10,7,13,8,11,3,8,8,9,13,9,13,8,10,8
"chr14:71861197-71884876",8,3,5,0,4,4,5,0,6,14,4,15,5,10,18
"chr10:62540625-62581037",4,0,2,4,2,5,0,0,8,0,3,0,2,5,4
"chrX:99728011-99758593",12,0,21,12,30,28,24,26,29,32,20,14,0,25,20
"chr9:113918918-113928459",3,0,2,7,0,0,0,0,0,0,0,0,0,0,0
"chr13:52430571-52435974",0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
"chr4:174810962-174816343",3,7,6,2,3,2,3,5,0,5,2,2,5,3,2
"chr2:206964921-206976810",3,2,0,0,4,2,0,0,0,4,0,5,5,4,5
"chr18:77272004-77275861",0,0,0,3,0,0,0,4,2,0,2,0,0,0,0
"chr11:89175425-89180448",23,28,35,10,64,44,53,21,58,86,62,49,50,50,55
"chr2:188348239-188364907",11,4,6,0,2,2,6,0,5,5,3,0,4,3,3
"chr8:70194477-70206310",4,8,7,3,5,0,11,5,6,13,5,9,14,11,6
"chr1:261198164-261200060",0,0,0,0,0,0,0,0,3,6,0,4,0,0,0
"chr5:171934969-171935318",0,0,0,2,2,0,7,3,5,0,3,0,4,4,0
"chr14:82168512-82171569",21,21,32,12,28,25,24,21,37,27,13,22,16,18,31
"chr1:154405931-154447475",22,7,8,15,10,8,6,6,10,5,9,6,13,9,8
"chr7:62948952-62978098",3,3,2,4,0,0,2,0,0,0,0,0,0,0,0
"chrX:68338536-68352920",0,0,0,0,0,0,0,0,0,0,0,4,8,8,0
"chr20:21951779-21959614",0,0,0,2,0,0,0,0,5,8,6,0,0,0,0
"chr11:34631080-34668255",5,0,0,2,3,0,0,0,3,4,2,0,7,5,4
"chr15:48231960-48284550",0,0,0,2,0,0,0,0,0,2,3,0,0,0,0
"chr6:21334766-21354603",88,85,24,41,26,28,33,31,58,28,31,33,37,30,27
"chr20:4772233-4940017",22,0,0,0,0,0,0,0,77,89,38,29,30,0,19
"chr4:133073964-133094100",6,6,2,0,4,0,0,0,5,0,3,0,3,4,3
"chr8:109044546-109216053",2,3,0,2,0,0,0,5,0,0,0,2,0,0,0
"chr19:42800054-42920390",0,0,0,0,0,0,2,0,3,0,0,3,6,0,6
"chr9:30314001-30322372",3,0,0,2,3,0,7,2,0,0,0,2,6,0,2
"chr6:828602-894714",0,0,0,0,0,0,0,0,2,0,0,5,0,3,0
"chr6:24430679-24459158",3,3,4,0,0,0,0,0,0,3,0,5,2,0,3
"chr5:128327978-128330004",3,2,3,0,2,0,0,0,0,0,0,3,0,3,0
"chr10:16769713-16774652",0,0,7,2,0,2,3,2,0,8,8,2,3,7,2
"chr2:128562842-128636580",0,0,0,0,0,0,0,2,2,0,0,0,9,3,0
"chr20:12339749-12342262",3,2,6,5,0,0,4,2,6,0,4,4,7,2,3
"chr7:137274286-137281978",4,5,6,0,4,2,10,6,4,9,3,2,5,4,4
"chr18:3397653-3400440",0,2,0,0,0,0,0,0,0,3,0,6,4,0,0
"chr5:135596270-135608345",0,4,0,0,2,0,4,2,10,0,0,3,6,6,2
"chr1:6804365-6819230",0,0,0,2,0,0,5,3,0,0,0,0,0,0,0
"chr16:71013767-71016529",3,2,10,0,7,5,7,9,12,13,2,6,6,5,8
"chr17:5555491-5571375",28,17,22,12,0,6,31,17,27,43,27,38,46,39,37
"chr2:187527683-187529234",10,10,10,0,5,5,4,0,0,7,9,6,6,5,6
"chr2:226925637-226963787",0,0,0,0,0,0,0,0,0,0,0,2,3,0,3
"chr10:46101744-46129892",0,0,0,0,0,0,0,0,0,0,0,3,0,4,7
"chr8:19886208-19890764",14,7,22,6,16,6,17,17,10,14,8,28,26,20,12
"chr18:16536783-16538604",2,2,3,0,0,3,0,0,4,5,3,0,0,0,0
"chr2:227528584-227529462",6,0,5,0,2,0,0,0,0,0,2,0,0,0,2
"chr10:38712831-38725063",2,0,6,0,3,0,0,4,3,0,4,0,5,0,0
"chr17:79605899-79644806",0,2,0,8,5,0,2,0,3,2,0,4,0,2,4
"chr17:65713487-65718285",3,9,2,3,0,0,0,3,5,4,0,0,0,6,0
"chr2:219719197-219719557",0,2,0,0,0,0,2,3,2,4,2,3,0,0,0
"chr19:34249087-34312530",2,0,0,0,0,0,2,2,2,4,0,4,2,5,5
"chr12:589609-591296",0,0,0,2,0,2,6,0,2,2,0,2,3,5,0
"chr4:125762257-125764188",0,0,0,0,0,0,0,0,0,0,0,3,6,0,0
"chr19:34292209-34372833",0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"chr2:197906758-197913548",5,0,0,2,7,0,4,7,0,3,2,13,9,0,5
"chr5:7763385-7798747",0,0,0,0,3,0,0,2,3,3,0,0,3,8,5
"chr8:64739402-64749357",0,6,5,0,9,5,8,3,10,7,7,8,10,8,12
"chr15:70790038-70832121",5,3,0,0,0,0,3,0,0,3,0,2,5,2,4
"chr16:40469880-40483041",2,4,0,2,5,0,3,0,2,0,4,0,0,0,3
"chr14:37251286-37254001",0,0,0,0,0,0,2,0,0,4,0,0,6,2,2
"chr12:22237823-22238433",11,9,5,9,0,5,7,0,4,9,8,3,5,0,4
"chr5:58467569-58467992",2,0,2,0,0,2,0,0,0,0,2,2,2,0,2
"chr7:71322606-71331115",2,0,0,0,4,2,2,0,0,0,0,0,0,0,0
"chr4:62265575-62278188",0,0,0,0,0,0,5,0,5,3,0,3,15,6,0
"chr2:39021037-39042852",6,7,4,0,0,0,0,0,0,3,0,0,3,4,6
"chr8:60917720-60920949",5,5,2,0,0,2,5,0,0,0,3,0,9,5,0
"chr8:94725468-94730732",9,6,3,3,14,6,2,3,11,4,2,0,7,3,3
"chr9:18653895-18660843",2,3,2,5,0,0,0,0,3,5,3,0,0,0,0
"chr9:73766839-73773659",8,7,9,11,11,5,13,2,14,8,10,13,22,10,6
"chr2:47139938-47143309",0,3,0,0,0,0,6,5,3,4,2,0,0,0,4
"chr7:76229137-76229533",0,0,2,0,2,0,0,8,5,8,2,4,0,3,0
"chr7:114608925-114611317",2,5,0,2,8,2,3,0,0,4,3,3,3,8,3
"chr10:792229-802135",0,0,0,0,0,0,0,0,3,3,0,0,2,0,0
"chr2:38006903-38014366",0,0,3,0,3,0,6,2,0,3,0,9,9,4,5
"chr14:37238505-37262083",10,8,6,9,9,4,13,9,13,14,11,7,24,13,11
"chr3:156775155-156778136",6,0,3,7,6,2,5,0,5,6,0,4,11,6,5
"chr2:95020979-95029068",0,0,0,0,0,0,5,0,2,5,5,3,3,0,0
"chr15:38130856-38151304",0,0,0,0,0,3,3,0,0,5,0,0,2,0,0
"chr18:36244090-36271261",2,0,0,0,3,4,10,4,11,14,12,8,11,12,14
"chr6:108549456-108552990",3,7,5,2,0,3,2,0,0,0,5,0,0,0,0
"chr2:128619074-128668115",3,3,0,4,0,0,2,0,0,0,2,0,4,0,0
"chr5:155691684-155709264",11,0,8,11,0,4,12,4,5,14,4,5,10,2,5
"chr13:100885656-100893577",7,12,3,2,6,6,6,2,7,8,5,7,8,8,19
"chr3:156690910-156699465",4,2,2,0,2,5,0,0,4,0,3,2,0,0,0
"chr9:37099083-37117919",0,0,0,0,2,0,0,0,0,2,2,2,3,2,0
"chr1:102613968-102660697",2,5,2,0,0,0,2,0,0,0,2,2,5,0,0
"chr13:95167819-95208329",0,0,0,0,0,0,3,0,3,4,5,4,5,3,6
"chr1:162688794-162693133",0,0,5,0,0,0,3,0,2,2,0,0,0,0,0
"chr20:27535432-27544812",3,3,0,0,0,0,3,0,0,4,3,0,3,6,0
"chr8:53142366-53143722",0,10,14,4,0,0,0,0,0,0,2,2,10,5,3
"chr12:24995592-24999882",2,3,3,2,0,0,0,0,3,4,2,8,3,7,8
"chr2:38096882-38110573",7,0,0,5,6,4,5,0,3,7,3,7,11,8,3
"chr8:33312321-33335423",11,7,11,9,7,7,6,6,15,13,7,14,21,21,12
"chr15:44533258-44539992",0,2,0,0,0,3,3,0,2,0,0,0,0,0,0
"chr8:39224604-39235362",2,0,0,0,0,0,0,0,4,3,0,0,0,2,0
"chr5:48574660-48591948",2,0,0,0,0,0,0,2,0,0,0,0,2,6,3
"chr6:144211592-144275272",0,0,0,383,413,0,0,354,356,0,0,0,0,0,590
"chr1:192952650-192955267",10,8,9,8,5,3,7,4,9,13,3,9,7,6,18
"chr4:132075419-132113888",0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
"chr2:258836959-258843908",3,2,0,3,2,4,2,0,0,3,0,0,2,2,0
"chr17:5524117-5548199",11,5,4,2,7,2,6,0,0,3,10,10,14,14,4
"chr2:80215799-80234308",35,27,29,20,5,8,11,10,6,6,5,2,7,8,0
"chr5:144916446-144918979",4,0,8,0,0,0,2,0,2,2,4,3,7,0,0
"chr17:79633104-79644806",4,2,0,0,0,0,0,2,0,4,0,0,3,3,0
"chr7:47865531-47889037",0,0,0,3,2,0,2,2,4,2,6,5,2,3,8
"chr13:85397122-85399509",8,5,0,0,0,0,2,0,0,0,4,0,4,2,3
"chr13:60462943-60473062",0,3,0,0,0,0,3,0,0,5,0,8,2,0,5
"chr1:128501692-128526760",2,0,0,0,3,5,0,0,0,2,3,6,3,3,6
"chr18:77466020-77520779",0,0,0,0,4,0,0,0,7,0,0,6,0,0,5
"chr3:128863086-128865813",3,4,0,3,0,3,0,0,0,8,6,0,4,3,3
"chr5:168944838-168947498",8,7,8,3,0,0,0,0,4,3,0,4,4,3,3
"chr6:4298605-4315062",0,0,0,0,0,0,0,2,2,4,3,17,13,5,9
"chr11:72245130-72274521",0,0,0,0,2,0,0,0,3,0,0,5,0,0,3
"chr16:32347403-32355385",4,3,0,0,0,0,4,2,6,8,3,6,9,4,5
"chr17:1395222-1416266",0,0,0,0,2,0,0,0,0,3,3,2,7,3,4
"chr2:123582304-123600232",3,2,0,0,0,0,4,4,0,2,2,2,0,3,2
"chr7:141824553-141832801",3,0,0,0,4,0,0,3,2,0,0,2,7,0,2
"chr9:52047552-52047844",0,6,0,4,4,0,2,3,0,0,0,0,0,4,0
"chr3:111250424-111251407",8,5,8,0,6,0,0,5,6,11,2,0,4,0,5
"chr4:66195236-66207619",4,0,0,0,3,2,2,0,0,2,0,3,0,2,2
"chr15:52370515-52375430",0,0,3,0,2,2,4,0,0,6,0,0,3,3,0
"chr5:22761571-22764952",0,0,4,3,0,0,0,3,2,0,6,0,0,3,0
"chr18:70254197-70255206",9,12,5,10,4,4,8,5,10,24,7,30,15,17,0
"chr6:76020953-76031336",4,2,0,0,5,3,4,3,7,5,0,2,5,6,0
"chr4:96739878-96810129",4,3,2,2,4,0,0,2,0,4,0,2,0,0,0
"chr18:48505040-48531023",4,0,4,2,0,0,2,0,0,0,0,0,5,2,2
"chr3:112713524-112752649",0,0,0,0,3,0,0,0,7,3,6,2,5,0,0
"chr16:21142668-21143130",0,0,2,0,4,0,4,2,6,0,0,2,7,3,2
"chr9:99266783-99267021",6,13,7,0,6,7,13,6,20,17,9,13,4,12,8
"chr6:72537858-72538290",0,0,0,0,2,4,0,3,11,10,3,5,10,3,3
"chr12:43501060-43576734",15,19,16,13,18,5,14,10,12,18,13,12,21,13,9
"chr14:6608144-6622491",3,2,0,3,0,0,3,4,0,6,0,0,3,0,0
"chr12:1793318-1793869",3,0,8,0,4,0,4,3,4,5,5,3,5,2,3
"chr20:5129033-5131408",14,16,14,9,10,12,7,12,14,18,9,20,14,12,12
"chr19:37135068-37156898",8,3,5,6,8,0,5,0,3,5,11,14,19,12,9
"chr5:167516581-167558250",3,0,10,2,5,3,6,3,5,9,12,5,18,11,12
"chr18:59190041-59209831",0,4,5,5,3,0,0,0,5,4,3,10,3,4,3
"chr1:185263914-185267832",0,8,2,3,5,0,7,4,9,7,0,4,4,5,4
"chr20:18465901-18471939",0,2,3,5,0,0,0,0,3,5,0,0,0,0,2
"chr4:125771760-125789911",0,0,0,0,0,0,2,0,0,0,0,4,4,0,6
"chr2:166406958-166423542",2,2,2,2,0,3,3,2,4,0,4,3,3,0,0
"chr8:118143941-118148793",0,0,0,0,0,0,0,0,0,0,0,0,5,3,0
"chr17:54298407-54301447",24,22,20,18,20,14,22,9,30,28,9,13,22,26,28
"chr3:21721366-21745565",6,0,0,2,0,2,0,0,2,0,0,4,4,2,4
"chr3:3413579-3414759",18,24,12,8,9,10,11,6,23,20,13,11,27,15,10
"chr8:60979824-61034811",5,3,2,0,3,6,0,0,3,4,0,0,0,0,0
"chr17:80521386-80529452",21,18,14,11,18,6,17,7,13,31,7,15,21,32,13
"chr4:57387152-57396104",6,4,6,2,3,4,0,2,0,9,4,3,6,5,7
"chr15:52383307-52387851",2,0,3,0,2,3,0,0,3,3,0,0,2,2,5
"chr1:259396273-259402838",4,0,4,4,0,0,2,2,4,3,0,5,2,3,5
"chr11:69636827-69640718",6,8,2,0,0,3,0,3,3,0,2,0,0,0,0
"chr17:90327972-90334785",10,8,2,4,9,0,2,3,2,7,0,3,2,0,6
"chr19:34227324-34241861",0,2,0,0,0,2,2,0,4,2,0,6,0,0,3
"chr16:2138232-2166520",2,4,3,0,2,0,6,0,0,0,0,6,3,4,5
"chr1:259396273-259421082",5,0,0,2,0,0,0,0,0,0,3,2,7,4,4
"chr18:44523400-44532874",0,0,0,0,0,3,0,0,0,4,3,0,6,0,2
"chr9:81216557-81222354",10,14,10,5,14,2,5,0,8,19,6,13,14,20,20
"chr15:109125713-109168413",0,0,0,0,8,2,7,3,0,5,2,0,11,4,6
"chr5:138606008-138646976",3,0,5,0,0,0,0,0,4,0,3,0,0,0,0
"chr9:66993271-66995647",8,10,6,0,2,0,7,3,3,9,6,5,7,5,4
"chr4:65585304-65613754",0,0,0,0,0,0,2,0,0,0,0,3,0,0,4
"chr9:54232163-54257387",2,0,3,6,0,2,4,0,0,6,10,0,5,4,4
"chr12:40388299-40397763",0,0,0,21,21,14,30,27,0,0,20,50,0,38,0
"chr17:26968192-26969252",0,0,0,0,2,2,2,3,7,6,0,4,5,0,4
"chr8:94718121-94730732",7,7,13,2,0,5,5,0,7,9,0,2,6,5,0
"chr6:72418120-72421935",4,6,12,3,6,2,5,6,5,9,10,10,6,7,7
"chr8:443502-509712",0,0,3,0,0,0,0,0,0,8,2,0,0,0,0
"chr9:100584962-100588953",0,0,0,0,0,0,2,0,2,3,4,0,0,0,0
"chr3:10659684-10663946",9,9,8,9,2,0,0,0,5,15,3,2,4,10,5
"chr11:79763901-79778947",0,0,0,0,0,0,0,0,0,3,0,3,4,3,3
"chr4:56642814-56643659",0,0,4,0,0,0,0,0,3,0,0,4,4,0,0
"chr14:106153575-106161579",3,4,2,0,4,3,2,3,2,4,4,7,9,7,6
"chr15:469053-543048",4,8,0,6,2,0,0,0,5,0,5,5,3,2,2
"chr4:22084945-22091386",0,10,6,0,0,7,14,15,15,0,9,15,4,2,10
"chr17:70386828-70394646",0,6,4,2,0,0,0,3,0,2,0,0,0,0,0
"chrX:64327389-64367255",3,0,0,3,0,0,0,0,0,0,0,0,0,0,2
"chr8:46716191-46730691",14,25,9,17,16,9,11,11,13,16,22,11,12,14,22
"chr12:47286246-47286938",2,6,6,0,0,0,3,6,0,0,0,7,8,7,7
"chr5:103106261-103172127",3,6,7,9,9,5,8,0,8,13,7,9,20,9,4
"chr9:38014670-38022569",16,6,12,7,9,4,5,5,8,15,6,2,14,9,9
"chr17:79728108-79789485",4,0,4,2,4,0,0,2,0,0,0,0,0,0,0
"chr5:75293219-75297323",4,8,4,3,2,0,6,0,5,7,4,0,2,2,0
"chr9:94463647-94504892",0,0,5,3,8,2,5,7,3,11,4,20,18,9,15
"chr1:20022792-20047889",4,0,5,0,2,3,0,0,0,3,6,2,5,6,4
"chr20:5090501-5090805",0,0,0,4,0,0,0,0,0,0,0,5,0,3,0
"chr19:34249087-34272145",32,18,14,13,16,22,30,21,47,60,22,68,71,51,79
"chr3:59653911-59680308",4,4,5,0,0,0,0,0,0,6,0,3,12,9,10
"chr2:223285167-223304322",11,6,7,0,19,3,13,12,12,17,10,18,18,17,16
"chr3:44500847-44522988",9,5,6,5,0,2,3,0,5,8,0,2,3,2,3
"chr2:183520240-183542215",8,4,5,0,3,5,12,6,12,8,3,6,9,10,7
"chr2:57131253-57179300",0,0,2,0,0,0,0,0,0,3,2,0,0,0,2
"chr13:83634263-83660292",0,0,0,0,3,0,0,0,2,0,0,4,3,0,2
"chr17:65735987-65781009",8,0,4,0,2,0,0,2,4,2,0,2,0,6,4
"chr1:12128638-12158667",0,0,2,0,0,2,4,0,4,4,2,5,12,0,0
"chr1:198994747-198995342",4,16,5,9,6,2,4,7,7,7,7,5,10,5,4
"chr2:150838385-150846727",2,6,4,7,10,5,7,2,0,22,4,11,8,5,6
"chr10:66897863-66898928",4,5,3,0,4,0,4,0,5,7,5,0,6,4,2
"chr12:13353725-13355604",3,0,0,0,0,0,0,0,2,4,0,2,0,0,0
"chr4:87090604-87100468",5,3,0,0,0,3,0,0,0,0,0,0,0,3,4
"chr4:152921913-152925673",10,17,9,8,10,8,6,5,15,17,0,5,9,14,7
"chr17:763767-805012",0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
"chr18:6047215-6051719",18,11,10,8,0,11,7,5,7,9,9,8,11,7,3
"chr10:63840631-63841166",4,5,9,0,9,2,4,3,5,4,0,3,0,7,3
"chr19:56187917-56195289",7,0,5,2,3,4,7,3,5,0,6,6,4,4,3
"chr4:123873802-123876481",2,0,0,0,3,4,0,2,6,3,0,3,10,4,0
"chr14:44440261-44456717",13,22,12,12,6,3,10,5,8,17,13,3,5,6,4
"chr4:114879427-114880228",7,7,7,2,0,2,5,2,7,11,4,6,12,3,9
"chr9:20826561-20849380",0,0,2,0,0,2,0,3,0,4,2,3,4,3,4
"chr8:69162681-69164753",2,3,2,0,0,0,0,3,0,0,2,0,0,0,0
"chr17:79335091-79352484",4,2,2,4,0,2,4,0,0,2,0,0,4,2,0
"chr5:57335882-57336829",8,2,2,0,0,0,2,0,9,7,2,7,6,0,5
"chr2:18514668-18531203",14,3,4,12,8,0,8,0,0,4,5,5,4,10,7
"chr6:22033342-22038870",10,5,14,10,8,12,11,0,0,2,15,13,8,14,13
"chr13:100885656-100893629",0,6,7,3,2,0,10,7,4,3,0,3,0,4,3
"chr11:84623876-84638229",5,5,0,0,0,0,0,0,0,4,3,2,0,2,0
"chr1:276011500-276141673",32,24,35,0,24,14,16,0,24,0,14,31,0,12,0
"chrX:4856245-4898806",0,2,0,0,0,0,0,0,0,5,0,3,2,7,2
"chr5:73937165-73976112",2,0,2,0,8,0,3,0,0,4,4,3,5,8,3
"chr12:8349428-8356308",0,0,0,0,0,0,2,0,0,0,0,10,13,9,12
"chr9:96769379-96775060",5,9,8,6,0,6,3,6,17,27,16,13,18,28,16
"chr15:51925689-51944899",3,2,0,3,0,0,0,4,0,0,8,5,0,2,0
"chr6:144189453-144275272",30,17,18,20,20,17,36,6,12,28,16,15,13,22,28
"chr1:219592036-219638528",9,2,0,0,0,2,0,0,0,0,7,4,4,2,2
"chr13:113832448-113840267",0,0,3,0,2,0,9,0,2,2,0,0,4,0,0
"chr5:7777226-7780390",9,4,0,6,2,3,5,3,23,27,4,8,5,9,6
"chrX:20517911-20536573",2,4,0,2,0,2,2,0,0,3,4,4,6,0,3
"chr18:61335536-61340634",0,0,0,0,0,0,0,0,0,3,3,0,9,0,3
"chr17:77176705-77178100",2,5,0,2,0,0,5,0,0,3,2,3,0,3,4
"chr16:62023411-62026513",6,0,3,0,4,2,3,0,6,6,3,6,5,12,6
"chr18:63843748-63844188",13,19,5,6,4,8,14,4,15,5,6,7,6,5,8
"chr10:16724062-16730140",52,29,33,19,92,56,70,47,70,84,59,64,88,96,55
"chr4:99489315-99494425",7,4,5,0,6,4,2,4,9,5,0,8,10,8,6
"chr17:5563519-5571375",9,3,8,0,2,2,0,2,2,8,4,6,12,9,5
"chr2:113744312-113745181",3,4,5,0,2,2,2,2,7,4,3,2,3,0,0
"chr2:28986099-29006321",0,0,0,3,0,0,0,0,0,4,0,3,0,3,2
"chr14:106916021-106930939",5,5,3,0,2,0,6,0,5,4,2,10,4,6,0
"chr6:125523808-125594377",5,4,3,3,5,0,5,4,3,10,7,10,7,7,7
"chr2:224794357-224803455",4,4,8,2,4,2,4,2,11,6,7,3,9,0,4
"chr2:113229566-113345579",4,0,0,0,0,0,3,0,3,0,2,3,0,0,0
"chr4:27509136-27563899",6,4,3,3,0,0,6,0,4,6,2,20,8,4,10
"chr2:183520240-183534433",0,0,0,0,0,0,3,2,4,0,3,0,0,3,2
"chr10:61882916-61897730",3,0,3,5,0,0,4,2,4,0,3,0,0,3,4
"chr13:113832448-113844645",0,0,0,0,0,3,4,2,0,5,4,0,0,3,3
"chr19:38470146-38472268",3,0,2,2,4,2,0,3,0,0,0,0,3,0,0
"chr2:188269009-188286112",15,12,7,8,7,5,11,7,11,4,2,9,9,15,13
"chr7:62929510-62949077",24,6,8,7,3,7,6,11,11,9,7,10,4,5,5
"chr4:8223840-8239403",26,28,15,14,15,11,9,6,11,29,11,14,21,25,17
"chr5:160138672-160148072",3,3,3,0,2,2,0,0,4,2,0,0,9,4,4
"chr15:837322-852690",9,3,3,0,4,3,2,0,0,3,4,6,3,2,8
"chrY:562326-562757",0,0,0,0,4,0,5,3,3,4,0,0,6,0,5
"chr15:25905491-25921639",0,0,0,0,0,2,0,0,2,0,0,5,4,0,6
"chr1:164561999-164565992",0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"chr9:113446805-113452381",0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"chr5:113906799-113935267",0,0,0,0,3,0,0,0,0,0,0,0,5,0,3
