ID,1032245.N,1039868.N,1042353.N,1042745.N,1043773.N,1045386.N,1045549.N,1046191.N,1046287.N,1046349.N,1046499.N,1047291.N,1047831.N,1047912.N,1048720.N,1049983.N,1050700.N,1051316.N,1054390.N,1056166.N,272577.N,451368.N,477022.N,515975.N,522638.N,548142.N,649867.N,685749.N,843725.N,99272.N,1032245.P,1039868.P,1042353.P,1042745.P,1043773.P,1045386.P,1045549.P,1046191.P,1046287.P,1046349.P,1046499.P,1047291.P,1047831.P,1047912.P,1048720.P,1049983.P,1050700.P,1051316.P,1054390.P,1056166.P,272577.P,451368.P,477022.P,515975.P,522638.P,548142.P,649867.P,685749.P,843725.P,99272.P,1032245.T,1039868.T,1042353.T,1042745.T,1043773.T,1045386.T,1045549.T,1046191.T,1046287.T,1046349.T,1046499.T,1047291.T,1047831.T,1047912.T,1048720.T,1049983.T,1050700.T,1051316.T,1054390.T,1056166.T,272577.T,451368.T,477022.T,515975.T,522638.T,548142.T,649867.T,685749.T,843725.T,99272.T
chr1:205616478-205623891,45,59,22,22,50,51,74,39,37,26,39,58,31,29,28,51,23,34,41,52,29,32,39,26,25,49,38,32,38,53,32,51,19,35,37,60,40,39,37,51,68,57,54,50,32,32,29,29,42,34,25,30,55,32,54,64,51,48,31,37,39,27,28,35,44,40,14,31,29,27,30,15,38,25,30,28,34,31,31,33,11,31,19,16,31,28,14,28,44,52
chr2:172568741-172596023,3,0,2,3,9,3,10,2,3,3,0,5,4,2,0,2,2,5,4,3,6,7,10,0,7,5,4,6,2,6,3,8,4,3,6,0,3,4,9,0,8,5,4,5,6,4,8,4,6,5,5,0,10,2,7,4,4,13,2,4,4,0,3,0,0,2,0,3,4,0,2,0,0,0,3,0,0,0,2,0,2,0,5,4,0,3,0,2,2,4
chr4:7868622-7872080,0,0,0,0,0,3,4,2,3,2,7,0,2,2,3,0,2,4,2,0,0,6,2,0,0,4,2,0,2,7,2,4,0,0,0,3,3,2,0,0,3,4,2,0,0,0,2,4,0,0,0,4,0,0,0,3,6,5,0,3,4,2,3,0,4,3,4,0,5,4,14,4,2,4,11,0,0,4,6,3,0,0,6,4,2,7,5,4,8,3
chr19:17276495-17276909,3,4,6,6,10,5,17,4,6,6,5,5,7,7,9,5,3,2,9,8,2,5,10,4,7,11,3,5,4,12,5,5,7,4,4,11,10,4,7,9,9,14,7,10,4,3,5,4,8,8,4,8,8,5,6,6,8,7,5,5,6,7,5,0,3,3,2,0,4,0,4,8,0,5,6,3,5,5,5,7,5,3,5,2,7,2,5,8,3,6
chr18:196637-199316,6,0,0,4,2,2,6,0,6,2,3,2,0,2,0,3,0,0,3,0,2,0,3,0,0,3,2,2,2,2,0,6,2,2,0,6,2,7,2,0,2,0,6,4,5,0,4,0,2,0,0,2,5,4,0,0,0,2,2,0,4,0,0,0,0,0,0,0,3,4,5,0,2,5,0,0,3,2,0,0,0,0,2,0,2,2,0,3,2,2
chr4:76134175-76144473,10,13,7,0,13,12,11,11,10,3,13,12,7,8,4,8,13,7,16,7,8,6,12,8,6,15,9,8,8,11,10,10,11,3,15,17,9,15,6,14,11,7,9,13,9,13,12,11,12,7,2,6,14,11,13,8,9,10,14,7,9,8,5,4,16,7,7,11,11,14,10,10,9,15,9,7,12,6,11,6,9,8,5,3,3,9,6,15,7,4
chr2:69348171-69363670,2,3,4,0,2,3,2,2,2,2,0,3,0,3,0,5,0,2,0,3,2,2,2,0,2,6,2,2,4,3,0,3,0,4,4,4,5,0,4,0,2,6,0,3,2,3,0,0,5,0,3,2,2,0,2,3,5,0,0,0,4,4,0,4,4,0,2,4,0,4,3,0,5,3,2,4,2,0,2,0,0,0,3,0,0,0,0,3,0,0
chr1:77631850-77641655,0,6,2,0,4,3,5,0,0,4,2,2,2,3,6,4,3,2,3,2,0,0,2,4,0,10,2,0,3,5,4,0,0,0,4,6,0,2,2,2,4,2,2,3,0,3,5,2,0,0,0,0,5,4,5,4,2,0,6,7,3,0,0,4,0,0,2,0,4,2,0,3,5,7,0,4,3,3,2,2,0,0,3,0,0,0,2,0,3,8
chr6:107921797-107929514,0,2,0,0,3,3,6,2,0,0,3,3,3,0,0,4,4,2,4,0,3,0,4,0,0,6,0,4,2,5,3,2,2,5,3,5,3,2,0,5,5,5,2,5,5,0,2,4,2,0,0,4,3,2,5,2,6,5,5,2,4,0,0,0,5,4,0,0,0,0,4,0,0,3,3,0,0,0,0,3,0,3,0,0,5,3,2,6,2,4
chr14:76166663-76180849,0,8,2,0,5,6,7,2,2,2,4,0,0,5,4,4,2,0,3,2,0,3,2,3,0,4,4,4,0,4,2,3,0,2,4,9,2,0,4,3,5,0,2,5,0,7,2,0,7,4,7,0,4,2,5,2,2,0,4,0,7,0,3,2,2,4,0,0,0,2,4,2,2,3,0,0,9,2,3,0,0,2,0,0,0,0,4,7,0,3
chr22:43039780-43046573,3,0,2,3,3,3,3,0,0,0,5,0,5,3,2,0,3,2,2,4,0,0,2,0,0,6,2,0,0,0,6,0,2,2,2,7,2,5,2,2,8,0,0,3,4,2,5,0,4,2,0,3,2,4,2,3,4,3,2,0,2,2,3,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
chr14:22926133-22927660,6,8,10,4,5,16,12,4,6,7,6,5,10,0,4,5,0,2,6,3,2,7,8,5,4,6,0,5,5,6,10,10,5,4,7,9,9,7,11,5,13,7,5,15,0,8,7,0,9,5,7,4,14,5,9,8,16,7,9,6,11,4,6,4,8,9,4,2,6,5,5,5,4,6,4,4,3,4,4,5,0,5,7,2,3,4,3,15,2,4
chr4:17960265-17972885,2,3,0,0,0,10,0,3,2,0,3,3,0,3,0,3,2,3,6,0,0,0,5,0,0,2,0,0,2,4,0,5,2,0,0,6,3,0,2,0,2,2,3,3,0,2,3,4,3,0,2,4,2,0,0,6,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,5,4,0
chr2:47377014-47379969,15,22,8,10,10,10,14,8,13,14,8,9,6,5,0,10,12,4,13,7,9,4,11,12,15,12,13,11,13,12,10,9,12,7,13,12,7,5,2,12,20,10,10,18,8,10,7,2,11,3,9,10,12,6,14,12,14,5,7,6,4,3,11,7,12,2,0,3,5,6,4,5,3,11,8,3,8,2,10,0,0,4,3,7,6,3,3,13,4,0
chr13:24222819-24224582,3,3,3,3,3,5,10,3,6,4,3,0,0,3,0,4,2,0,5,4,3,0,4,0,2,4,3,0,2,5,2,4,3,2,2,2,3,4,6,0,2,0,2,4,0,5,3,5,3,5,0,2,3,0,3,3,6,0,4,2,13,0,6,10,5,12,7,5,4,8,9,13,3,13,0,0,11,5,2,11,0,5,4,0,6,5,0,5,2,3
chr12:47104113-47108164,0,0,0,0,0,0,4,2,2,0,5,2,2,2,0,0,0,2,2,4,0,2,4,3,0,2,0,2,0,3,0,0,0,0,4,6,4,0,0,0,3,2,4,3,0,5,0,2,5,0,2,6,0,0,3,3,0,3,2,0,0,0,5,3,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,2
chr12:28305649-28307749,2,10,4,4,5,7,11,4,9,6,6,8,6,8,5,11,12,7,8,8,3,5,6,4,7,5,2,4,5,19,2,10,8,4,3,5,5,5,9,9,10,4,7,16,2,7,10,4,4,5,5,7,10,4,15,4,5,8,5,6,3,2,0,8,6,8,4,2,4,2,2,4,5,5,5,6,3,2,3,2,2,0,0,3,5,3,3,7,3,4
chr2:224535528-224557856,5,4,0,3,5,4,10,0,8,5,3,5,4,5,5,8,3,2,3,6,6,0,6,4,2,4,4,3,2,13,2,4,0,8,3,3,15,4,2,6,10,7,5,9,6,6,4,2,2,4,8,7,11,2,8,3,2,8,0,9,9,0,9,5,8,6,2,3,0,3,6,9,10,3,2,2,10,3,0,2,5,9,4,0,10,2,2,3,3,5
chr8:108449823-108455930,3,3,4,0,12,10,10,6,10,4,9,5,3,6,8,10,6,6,11,5,7,6,5,3,7,8,8,6,8,9,6,6,5,0,4,9,6,8,8,2,8,5,13,17,5,5,5,6,5,3,4,3,9,0,17,8,10,13,8,4,4,0,5,3,6,5,2,0,3,4,4,5,0,8,3,0,5,2,7,5,6,5,8,2,5,9,3,10,10,2
chr8:47284028-47294030,0,2,8,4,2,0,9,2,9,3,6,6,4,0,2,4,2,6,7,3,4,3,0,4,2,3,6,5,5,6,5,0,2,2,5,6,3,4,4,2,8,4,7,7,2,0,0,3,0,3,4,4,6,0,6,4,7,2,2,4,4,2,4,0,2,5,2,0,2,3,3,0,4,3,0,0,7,2,5,0,3,4,0,0,0,0,3,4,3,3
chr15:74923648-74929232,0,5,0,3,4,7,5,3,0,4,4,4,2,5,0,0,2,0,4,3,0,2,2,4,3,7,6,5,0,4,4,2,3,0,5,3,3,5,0,7,0,0,3,6,0,0,2,0,8,2,2,4,5,3,3,2,2,2,2,0,4,2,0,0,2,0,0,0,2,0,4,2,0,0,0,4,2,0,0,2,0,2,0,0,0,3,0,0,3,0
chr14:80895718-80906081,2,0,0,0,2,2,4,2,4,2,6,0,4,0,0,0,2,0,6,0,2,2,4,0,0,2,0,0,4,2,0,2,0,2,0,0,5,0,5,2,10,0,2,4,0,0,2,2,4,0,0,5,5,0,4,2,3,0,3,2,0,0,2,0,0,0,2,0,3,0,0,3,2,0,0,0,4,0,0,2,2,3,4,0,0,3,0,0,3,0
chr14:34862044-34862322,12,4,4,0,5,5,7,12,11,4,8,9,3,4,6,5,3,6,11,5,3,10,7,7,4,11,4,4,3,8,5,2,3,2,4,5,13,7,8,8,6,11,4,16,9,6,5,3,10,3,4,4,7,6,9,8,9,4,4,6,9,5,4,7,5,2,2,5,8,2,3,8,2,3,6,3,6,2,5,5,0,4,2,3,5,5,5,0,6,5
chr1:20765377-20773610,4,2,0,0,2,2,4,0,2,2,2,0,0,0,0,0,3,4,0,2,2,0,3,0,0,2,5,0,4,0,0,0,0,0,2,0,4,0,2,0,3,4,2,2,2,4,0,0,6,0,4,0,0,0,2,0,7,0,0,0,3,0,0,0,5,2,0,0,0,0,0,2,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
chr2:109564366-109593119,3,9,4,2,2,8,5,6,6,7,5,10,4,0,6,8,9,2,6,3,7,2,3,2,5,8,2,5,3,9,7,0,6,4,8,8,12,2,4,8,12,4,6,10,3,4,4,3,7,2,5,3,2,3,10,6,9,2,0,4,8,2,11,3,5,4,2,4,8,4,3,0,7,6,6,3,9,6,2,5,0,6,0,0,0,0,0,10,8,4
chr10:60084602-60085253,0,5,3,0,2,2,6,4,3,0,2,3,0,0,0,2,4,4,4,2,2,2,0,0,0,3,3,2,0,5,2,0,3,0,0,2,4,3,5,3,5,2,0,2,0,0,0,2,0,0,0,0,0,3,5,0,4,3,3,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
chr4:90308244-90313047,4,3,2,5,6,3,8,0,6,3,2,3,10,6,0,4,13,2,0,4,6,4,4,4,3,6,6,3,3,12,6,2,0,3,4,7,3,4,6,10,6,8,6,6,5,7,4,3,8,3,5,4,6,4,3,4,7,5,2,4,7,4,7,17,13,7,2,4,3,9,7,5,5,12,3,0,0,4,4,8,2,6,2,4,7,0,8,22,12,5
chr7:92294889-92327900,16,10,9,8,18,14,14,12,7,8,20,22,18,10,6,13,13,9,9,13,14,5,13,4,12,11,16,10,12,27,11,9,9,10,11,10,14,18,11,16,27,13,16,25,15,5,17,6,13,13,12,15,12,11,14,11,23,5,14,17,12,8,18,6,14,6,2,3,11,9,16,4,13,15,4,8,9,9,12,8,2,9,2,7,8,11,13,6,5,10
chr22:28514757-28519320,0,0,3,0,2,3,3,0,3,0,2,4,0,0,2,2,2,0,0,0,2,6,2,0,0,4,0,4,4,0,0,2,0,0,3,0,0,0,4,0,4,0,2,2,0,2,3,3,5,3,0,2,2,2,2,3,4,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr9:128508876-128515639,3,2,0,0,0,3,2,2,0,0,0,3,2,2,0,3,2,4,4,2,0,2,0,4,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,5,0,4,0,0,4,0,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0
chr3:138570318-138572932,0,20,0,6,20,13,16,11,0,16,0,19,16,0,14,0,10,8,0,0,10,0,32,9,13,14,0,11,14,23,0,7,0,12,13,12,16,12,0,28,0,7,13,0,8,0,17,9,0,0,11,0,23,8,16,15,0,5,21,20,0,2,0,5,5,5,2,0,0,0,0,0,6,0,4,0,0,2,0,0,7,0,7,7,3,0,0,6,6,13
chr7:8003908-8071131,0,2,0,2,4,4,5,0,2,0,4,2,0,6,0,0,0,2,5,3,2,2,3,0,0,3,0,0,3,2,0,0,0,4,3,4,4,3,3,0,3,7,3,3,0,2,3,2,4,3,0,0,3,0,0,0,2,7,6,0,3,3,0,0,0,0,0,2,0,0,2,0,0,2,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4
chr9:76067955-76096102,2,0,3,5,4,2,6,4,4,8,2,2,0,5,0,7,3,0,3,4,4,0,5,3,2,7,4,4,0,3,0,4,6,4,0,3,7,6,0,3,4,3,4,5,3,2,2,0,0,3,2,2,2,0,2,0,2,2,3,2,2,0,0,5,0,2,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
chr19:21974729-21988909,9,18,10,16,17,21,25,17,13,0,16,19,36,23,62,8,22,18,7,20,12,17,14,12,10,28,13,30,17,47,18,10,8,9,12,26,28,18,13,15,29,24,26,36,20,19,8,7,3,14,14,20,13,8,31,20,24,19,22,15,12,0,6,0,0,2,0,5,15,0,5,2,0,2,5,0,4,4,0,0,0,0,4,2,7,11,3,12,7,7
chr3:71493426-71501988,2,2,3,3,0,5,0,3,0,3,3,5,0,2,0,5,0,2,0,4,0,2,3,6,2,2,0,0,2,2,2,0,0,4,3,0,0,0,0,3,4,2,0,2,0,0,0,3,0,0,0,0,0,0,4,2,0,0,2,3,0,3,0,0,0,0,0,3,2,0,4,0,2,0,0,3,0,0,0,0,0,2,0,3,2,0,2,2,0,0
chr4:120754553-120811449,7,10,0,3,5,3,8,2,6,3,3,9,0,7,8,6,5,3,5,4,7,6,4,5,2,7,8,4,4,10,8,5,0,3,4,9,3,4,7,15,17,6,6,13,5,4,12,0,7,0,4,0,4,3,5,5,5,0,3,7,8,2,0,2,6,0,0,4,3,0,3,3,6,0,6,0,0,0,3,0,0,5,3,3,0,0,2,4,2,8
chr12:56234824-56235700,0,4,2,4,3,2,2,3,0,2,0,4,5,0,0,2,2,0,2,2,2,4,4,5,0,2,0,0,3,3,0,2,4,3,0,6,0,2,2,3,5,2,2,5,3,2,2,0,0,2,2,3,7,4,3,0,4,0,3,4,0,0,3,8,0,4,0,0,0,3,0,0,0,0,2,0,0,0,3,2,0,7,0,0,0,0,3,6,2,0
chr15:74923648-74926887,4,4,2,2,4,2,6,0,5,0,5,8,2,0,2,5,2,0,2,2,0,5,6,9,0,5,4,6,0,4,2,0,0,0,3,3,0,0,4,4,6,2,3,4,5,5,0,4,5,0,0,2,2,2,0,0,0,0,2,2,0,0,5,0,5,0,2,0,0,0,5,0,0,2,0,0,3,3,0,0,0,0,0,3,0,2,3,0,3,2
chr1:31915895-31919658,32,28,21,16,27,42,22,18,21,13,13,28,24,24,16,19,20,13,23,11,10,11,27,12,16,39,16,17,28,30,17,26,14,17,21,33,26,26,30,35,34,32,30,52,16,12,11,10,22,16,19,5,22,10,29,22,21,20,22,7,18,8,8,13,26,8,21,18,17,15,23,5,13,15,4,17,18,7,6,7,13,20,15,10,21,12,12,13,23,19
chr1:28459085-28466535,0,4,2,0,4,2,6,3,0,3,3,5,2,2,8,8,2,2,2,4,2,6,6,4,2,4,0,2,5,4,2,0,2,3,6,6,3,3,6,4,2,2,2,2,0,3,0,4,2,3,3,4,4,2,6,5,4,5,8,2,3,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,3,2,4,0,0
chr10:110881233-110887886,5,11,6,2,5,7,7,4,4,3,7,7,5,7,0,4,6,2,4,0,0,2,2,2,0,4,7,5,5,9,3,5,0,2,7,7,3,4,4,7,4,4,9,15,2,3,0,2,3,2,0,9,6,0,10,6,2,4,9,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0
chr8:94159971-94165976,4,0,2,0,0,3,4,2,3,0,2,0,4,2,2,2,2,2,3,3,0,0,3,3,3,0,0,2,0,5,2,0,2,2,0,0,4,5,2,0,2,0,3,3,2,2,0,0,2,0,3,3,0,0,3,0,2,0,0,0,0,2,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,3,0,3,0
chr10:101797980-101810314,0,3,0,2,0,2,2,0,2,0,0,5,0,2,0,0,0,0,3,0,0,2,0,3,3,2,4,2,0,4,0,3,0,2,0,2,4,2,0,5,3,3,4,2,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,2,2,2,0,2,2,0
chr3:155829688-155834041,0,3,4,2,3,7,7,5,3,0,3,0,4,5,5,6,0,0,7,6,2,2,9,4,3,11,3,3,2,8,0,4,0,2,7,4,4,2,5,5,10,2,2,5,3,0,3,2,4,0,0,2,0,3,7,2,4,0,2,5,5,0,0,3,0,0,0,3,3,2,3,0,0,2,2,0,0,0,0,6,3,2,0,0,0,0,0,5,3,3
chr1:45087881-45088237,5,5,0,0,7,6,5,3,4,3,0,5,7,2,4,0,5,4,5,5,0,3,3,4,5,10,3,0,2,6,8,0,2,0,0,7,3,7,0,0,6,4,0,6,0,2,5,0,5,3,3,0,4,3,0,2,5,2,0,4,0,3,2,0,4,2,2,2,3,0,0,4,2,2,0,0,0,0,0,0,2,2,0,4,0,0,2,2,4,0
chr3:67495798-67498295,3,4,0,4,5,3,9,3,3,2,5,2,4,2,0,5,3,4,0,0,2,2,6,2,0,4,0,5,4,3,2,2,0,8,0,7,5,2,5,6,6,5,6,5,5,4,2,5,6,3,2,4,5,3,4,10,9,5,0,0,4,2,0,0,3,0,0,0,4,5,2,2,2,3,0,2,4,0,6,0,0,2,0,0,2,3,2,3,0,0
chr1:113834910-113855049,4,12,3,6,7,8,8,3,8,3,6,6,4,8,3,9,6,4,4,2,6,5,6,6,2,8,6,5,4,8,3,8,2,4,8,11,8,0,6,10,8,11,6,13,9,4,7,5,3,5,7,6,6,3,4,7,0,5,4,11,0,0,0,0,0,4,0,0,0,0,2,0,0,2,3,0,2,0,3,4,0,3,4,0,2,4,0,3,3,6
chr3:57583898-57584464,3,3,3,4,6,3,4,2,5,6,3,7,2,4,0,0,5,4,2,2,3,2,11,4,3,2,4,3,7,7,10,4,0,4,7,2,2,4,5,2,6,4,3,10,3,3,5,0,2,3,3,0,9,4,3,2,9,5,4,3,7,0,0,4,7,2,4,0,4,2,3,2,0,0,0,2,3,2,0,0,0,3,4,2,2,0,0,8,3,4
chr2:189719572-189720787,3,0,0,2,6,2,0,3,2,2,3,0,4,2,5,2,2,0,0,4,0,3,3,2,0,4,0,0,0,2,2,2,4,4,6,4,8,2,2,4,4,3,5,4,0,4,3,0,0,4,0,0,3,5,5,0,4,3,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
chr3:169976946-169988359,16,17,17,9,13,20,26,18,18,8,16,17,8,16,4,12,13,11,15,12,5,7,23,8,5,22,12,20,10,29,14,8,9,15,11,26,15,12,17,19,19,15,14,19,10,10,14,7,17,15,16,12,15,10,14,19,26,12,13,15,7,5,11,6,4,13,3,4,9,6,4,3,0,0,2,4,6,5,5,8,4,9,8,6,7,8,4,10,7,13
chr20:35713019-35725155,3,3,0,0,5,4,13,0,0,2,2,6,4,0,2,0,4,0,5,4,2,0,5,3,0,3,4,0,0,0,6,5,6,0,0,2,5,3,0,6,7,3,4,5,3,2,5,2,3,0,0,0,7,2,6,3,3,0,5,2,0,4,3,0,5,4,0,3,3,5,2,6,0,4,3,0,0,3,3,3,2,5,0,0,4,0,0,0,0,0
chr1:111147642-111161296,2,4,0,4,4,7,3,3,4,3,0,0,0,0,3,2,5,5,5,3,0,3,4,4,2,5,3,3,8,5,0,0,0,3,0,7,4,0,3,4,4,0,4,14,2,4,0,2,4,0,4,0,6,3,2,0,4,4,0,0,3,0,2,3,10,0,0,0,0,6,0,0,3,0,0,4,4,0,0,0,0,2,0,0,2,2,2,4,0,0
chr16:72088987-72090786,0,2,0,0,5,9,14,2,4,0,8,5,4,4,0,5,2,3,5,3,3,6,6,3,2,5,0,4,5,6,0,7,0,3,0,8,6,7,0,4,9,7,4,9,0,2,3,0,3,4,2,3,6,2,6,4,4,7,3,4,3,0,0,2,4,3,4,0,0,0,7,6,2,0,4,2,0,2,2,6,0,4,3,4,5,6,0,2,3,0
chr14:49709159-49743805,2,2,0,2,3,3,3,3,0,0,5,2,6,0,4,2,4,2,4,4,2,3,2,0,3,3,2,0,2,7,0,0,0,2,0,5,0,2,3,7,4,0,0,4,4,0,0,0,0,3,3,0,0,4,3,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
chr4:38790070-38791231,0,0,7,5,5,0,5,3,3,2,0,5,2,3,2,3,5,6,0,2,3,0,11,4,0,3,5,0,5,2,0,0,5,6,6,10,5,0,8,4,8,5,5,16,2,4,0,0,0,0,4,0,7,3,0,2,4,0,4,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,2
chr1:110891392-110892533,2,0,0,2,0,2,5,4,3,0,4,4,0,2,0,0,0,2,0,3,0,2,4,0,0,4,0,2,0,2,0,3,0,0,4,7,3,0,0,2,6,3,0,3,0,2,0,0,0,0,2,0,3,0,3,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,2,0,0,3
chr19:19640085-19640571,9,7,10,0,2,12,10,4,5,2,6,5,0,6,4,4,4,4,6,0,2,3,6,3,3,9,6,5,6,4,5,6,6,0,4,6,9,5,0,4,11,9,2,10,4,2,5,0,3,7,6,4,11,6,5,6,9,3,8,2,4,4,0,2,3,5,4,4,8,3,5,5,3,3,5,0,4,2,3,5,0,3,3,3,2,8,4,3,6,0
chr5:139614586-139614966,2,6,0,0,0,4,4,0,3,2,2,2,2,0,2,2,4,5,0,2,2,3,6,0,3,2,0,2,0,5,2,0,0,2,0,4,3,2,0,3,3,9,0,5,0,0,5,0,0,3,2,5,2,0,6,8,5,2,5,2,2,0,0,5,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,3,0,0,2,3,0
chr9:111570091-111586165,2,0,0,3,3,3,10,3,0,6,8,5,7,10,4,3,3,0,3,4,0,0,5,3,4,4,2,5,5,10,2,0,2,3,4,7,10,3,0,4,10,2,6,6,0,3,0,0,5,2,4,2,8,3,8,0,8,4,0,3,0,0,0,0,6,2,0,4,0,5,0,0,2,3,0,0,0,0,2,0,0,4,0,2,4,0,0,9,2,0
chr1:59321536-59378837,2,3,0,0,2,9,13,3,7,4,9,3,10,7,0,4,2,4,2,5,0,8,4,6,5,6,6,5,0,7,4,3,4,2,4,6,3,4,12,7,12,0,14,2,3,5,3,7,2,3,2,7,3,0,2,10,10,2,6,9,10,2,0,0,2,10,2,6,10,6,5,3,16,5,5,0,2,7,0,0,0,0,0,0,8,2,4,20,4,13
chr1:24514314-24514567,7,3,4,0,3,7,21,6,4,0,17,8,6,9,5,6,7,10,7,7,5,11,7,5,6,8,5,9,11,6,7,6,5,6,4,10,9,5,8,8,8,11,9,16,5,11,4,9,8,9,6,3,4,5,11,5,8,8,8,2,4,0,2,0,7,2,2,0,0,0,4,0,6,0,2,0,2,6,2,2,3,4,0,0,3,9,3,3,7,3
chr22:45178238-45178900,3,10,5,6,6,8,8,2,6,4,4,3,13,0,3,8,5,6,3,2,4,2,8,4,3,5,3,6,5,10,4,7,5,4,3,7,11,7,4,6,5,5,3,10,2,8,10,4,5,8,2,0,7,5,5,4,3,4,4,3,2,0,3,2,4,2,5,3,0,2,6,2,4,8,3,2,5,4,5,7,0,4,2,0,0,7,0,6,2,3
chr7:105073619-105077433,3,4,4,2,5,6,8,3,7,5,12,3,4,3,0,8,2,7,4,0,5,3,6,11,3,4,4,4,2,5,5,5,2,4,4,4,4,3,4,6,9,4,2,8,2,4,7,5,5,0,2,5,5,7,4,9,5,4,4,4,5,0,3,0,2,5,0,4,3,0,2,0,0,3,0,0,4,2,0,2,0,5,0,2,3,3,2,8,5,6
chr15:40744047-40745259,2,2,2,0,3,0,4,2,2,2,0,0,4,0,0,2,3,4,0,4,3,7,4,6,2,4,2,3,2,5,0,2,0,0,0,2,2,0,0,2,4,4,0,3,0,2,0,0,0,0,0,3,0,2,0,0,3,2,0,0,3,0,2,2,0,0,0,0,0,3,0,3,0,2,3,3,2,0,0,0,2,3,2,2,0,0,0,7,0,0
chr4:128997874-129003876,0,0,3,2,3,4,5,2,2,5,2,0,6,4,2,3,4,0,0,2,0,0,2,7,0,2,2,3,0,2,0,0,5,2,0,4,2,2,3,3,6,6,5,4,6,0,4,3,2,0,2,2,7,3,2,0,4,2,2,4,4,0,0,0,2,0,0,0,2,0,3,2,0,0,0,2,5,0,0,0,0,0,0,3,0,2,0,0,2,3
chr1:151315573-151316509,4,2,0,5,5,3,4,2,7,4,2,2,0,0,2,4,3,0,3,2,2,0,10,0,0,2,3,2,0,5,2,2,3,3,5,3,6,4,4,0,2,3,6,6,0,4,0,0,5,0,5,6,5,0,5,4,2,0,0,0,4,6,3,0,2,0,2,3,2,0,4,3,3,3,0,3,0,2,4,3,2,3,0,0,3,2,0,3,3,0
chr2:178535732-178542361,4,14,6,5,11,6,15,6,5,4,9,5,9,5,3,0,6,3,5,8,4,3,7,6,4,9,2,4,3,8,4,4,6,3,3,10,7,5,6,8,11,5,0,9,4,7,0,3,8,5,5,3,9,8,7,7,5,10,2,4,8,0,2,4,8,2,0,2,6,3,5,3,6,11,3,4,3,0,0,2,0,2,5,4,3,3,2,4,6,4
chr3:129827803-129832826,2,0,3,0,0,5,3,3,2,0,5,3,5,0,4,0,3,0,4,0,2,0,0,2,0,3,4,0,0,5,0,3,2,3,2,0,6,5,6,3,7,2,2,4,2,2,3,2,5,3,5,0,5,0,4,2,11,3,2,3,6,3,3,4,0,3,0,9,3,3,6,6,8,3,0,2,7,2,6,0,2,2,4,2,2,7,7,8,6,3
chr5:109713520-109729513,5,18,3,14,13,22,13,15,15,13,19,24,14,14,7,13,14,17,16,9,17,14,20,10,7,12,12,9,13,13,10,16,16,8,18,40,13,8,22,24,28,25,16,33,13,4,16,6,7,14,17,8,23,13,0,13,15,18,7,9,7,6,12,10,14,3,2,5,6,8,4,6,4,10,6,6,8,4,6,4,0,8,4,0,3,6,4,14,6,5
chr14:102194938-102209862,4,5,0,5,5,6,8,3,8,5,7,6,6,5,3,7,5,8,8,9,4,4,4,2,0,5,4,3,9,9,10,5,6,6,3,7,5,3,7,5,12,2,9,13,3,3,6,5,5,7,4,2,10,4,6,10,6,2,6,7,2,0,2,0,2,7,3,0,7,3,4,3,3,10,3,3,5,2,4,6,6,5,5,3,3,3,2,6,7,2
